Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
36bf501cd7df4c7e1ab567eb70312440638785bc63805dcb869e35cc4485f102,2013-03,Dorset Police,Dorset Police,-2.195017,51.004199,On or near LAYTON LANE,E01020457,North Dorset 003D,Investigation complete; no suspect identified
a197b078dad064bda49b808bbfeb9c75e0b7b93d7e11c3c7f267b1bc87df873f,2013-03,Dorset Police,Dorset Police,-2.742937,50.811887,On or near WINDY RIDGE,E01020495,West Dorset 003B,Investigation complete; no suspect identified
d9a468c71886c70666bb14f0a5c7accc019bdd36bb5159620a3442de6e035b0d,2013-03,Dorset Police,Dorset Police,-2.458149,50.618032,On or near Supermarket,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
016a457e8dae09b80b902c0807b74869594e0ad783a2f9bf7030991a90753703,2013-03,Dorset Police,Dorset Police,-2.444797,50.564674,On or near CORONATION ROAD,E01020569,Weymouth and Portland 008D,Investigation complete; no suspect identified
f80886c108135aba2ae38ed9d4c66e56e3be631d9d02646d262c41085fff198c,2013-03,Dorset Police,Dorset Police,-1.816890,50.838544,On or near ST IVES WOOD,E01020403,East Dorset 004A,Investigation complete; no suspect identified
d7b25a483751c531ca993d4ac1d5d0072d5aafc2d759d608d20397d3dfa9e27b,2013-03,Dorset Police,Dorset Police,-2.790033,50.821200,On or near COMMON WATER LANE,E01020506,West Dorset 003D,Investigation complete; no suspect identified
430ddc2fecc599977055556ad6a1e63ac81a2ab2a63bbbc029e3d00f0fa58a52,2013-03,Dorset Police,Dorset Police,-2.521650,50.945996,On or near RICHMOND ROAD,E01020546,West Dorset 001E,Investigation complete; no suspect identified
dad39696bae768f6aa542ecf40b46471d9b0d3d098c3ba0623f1c3ce5f631d8b,2013-03,Dorset Police,Dorset Police,-2.441059,50.558996,On or near Parking Area,E01033200,Weymouth and Portland 008E,Investigation complete; no suspect identified
12725e2b5b9ce1e4a5d2625dd93e375b9ac820cc5e928532661905cc2f2b4330,2013-03,Dorset Police,Dorset Police,-2.208318,51.027187,On or near FROG LANE,E01033158,North Dorset 002F,Investigation complete; no suspect identified
5af0992d854b96c661c64eb5ff4116b1752d5c7529e14d28eac8423d3bb807dd,2013-03,Dorset Police,Dorset Police,-2.499717,50.613688,On or near AUSTRALIA ROAD,E01020515,West Dorset 012D,Investigation complete; no suspect identified
814e510d3a166cc9a6638691ff58601c34c6067e98240d39e8693acd29ff9517,2013-03,Dorset Police,Dorset Police,-2.438683,50.713358,On or near Supermarket,E01032644,West Dorset 009H,Investigation complete; no suspect identified
6fc10d2da4dd2d5dcb28771f89273b588747a513a2b50228cbe44910234bb895,2013-03,Dorset Police,Dorset Police,-2.464644,50.604382,On or near BEN NEVIS ROAD,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
e0b1aaa9953d80a26b780a62a58b5165624a3988f117c28f54584c4bda1a9086,2013-03,Dorset Police,Dorset Police,-2.465779,50.611922,On or near HOLLY ROAD,E01020572,Weymouth and Portland 005A,Investigation complete; no suspect identified
47f814ecf01ea48a37c7e8d0f33fe112384115d5bfcbe892beaccf3345580525,2013-03,Dorset Police,Dorset Police,-2.471924,50.608858,On or near BRYN ROAD,E01020577,Weymouth and Portland 005C,Investigation complete; no suspect identified
4b585a408df2cf2724724cb203c4b244653a9cc26dbc5ee2189e2abb91f7e465,2013-03,Dorset Police,Dorset Police,-2.286221,50.661648,On or near COLEHILL DROVE,E01020490,Purbeck 004B,Investigation complete; no suspect identified
ce42c546ab9c4905d1dc92b8a36ca71deb37e17d2998cb6df8d72235fa3f1718,2013-03,Dorset Police,Dorset Police,-2.453699,50.610936,On or near Shopping Area,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
b8ed6c7e1ef102b9500dc06b937208958d3d9a00f932b92194c80708e1de80b6,2013-03,Dorset Police,Dorset Police,-1.892288,50.800716,On or near SPINNEYS LANE,E01020392,East Dorset 008C,Investigation complete; no suspect identified
72d4c0e11567b0a297f85d2beb4750cd253cef75da125b33710c339354429468,2013-03,Dorset Police,Dorset Police,-2.030886,50.742274,On or near KESTREL CLOSE,E01020472,Purbeck 002B,Investigation complete; no suspect identified
91d96fd9151662a238912e90438d6e3328136f939827b618526aeb1a3dd54a4c,2013-03,Dorset Police,Dorset Police,-2.463319,50.606114,On or near PRINCE OF WALES ROAD,E01020584,Weymouth and Portland 006B,Investigation complete; no suspect identified
a15fbbe60764fa4f496036616f780a807c408f078afc950b4260d7c8a1868e78,2013-03,Dorset Police,Dorset Police,-2.455177,50.608781,On or near Supermarket,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
c3c7662fc328beb149315e1638c2f2d4626b32336e207c4a7b24da3eb58a94d3,2013-03,Dorset Police,Dorset Police,-1.867853,50.719874,On or near GERVIS ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
a5b680135a4f5cb404ee1cfc4f7ed9ead75e117e3dc45eb5651781413706c0ef,2013-03,Dorset Police,Dorset Police,-1.909333,50.762332,On or near PAGET ROAD,E01015304,Bournemouth 002B,Investigation complete; no suspect identified
0a8f921dceb38be2461df488a49f7f3b6f9f5cdbe795e874061fdff1f66cd001,2013-03,Dorset Police,Dorset Police,-1.919166,50.725515,On or near ST ALDHELM'S ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
fa646eaa0106731fbb154c389d726bc4142efb3540c8892b54594c5a8e295b48,2013-03,Dorset Police,Dorset Police,-1.874020,50.755159,On or near Supermarket,E01015324,Bournemouth 006C,Investigation complete; no suspect identified
44e8fe7480f637fbccf9770d766a6584968207ed6b5b75154e6cdd8dadd6d234,2013-03,Dorset Police,Dorset Police,-1.861476,50.763967,On or near WISHART GARDENS,E01015351,Bournemouth 004C,Investigation complete; no suspect identified
baaf676fc90b4cf6b78f70b74eab349587c17eeb0b2f6b781c328bb70ead14aa,2013-03,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
b66488afddc95c9203f0b48a79c1dc2da6296bfeb0f941ab1c3579164d0aca4e,2013-03,Dorset Police,Dorset Police,-1.846695,50.731278,On or near WINDHAM ROAD,E01015293,Bournemouth 015B,Investigation complete; no suspect identified
58c8524740fa8eb3b0221156d6f92ecc27b21c7f9eaae3afe1ff3971417d8007,2013-03,Dorset Police,Dorset Police,-1.908725,50.725381,On or near PEAR CLOSE,E01015386,Poole 009A,Investigation complete; no suspect identified
19d467044603ffa1c2d30fe1592bf2eb26449e9c6e06225d42a58f4d104349c5,2013-03,Dorset Police,Dorset Police,-1.791573,50.729008,On or near RIVERSIDE LANE,E01015299,Bournemouth 020D,Investigation complete; no suspect identified
2e5e61782f4e426a346ab693d99f174d8758b5cb80e2da03904d52bfb136d1cf,2013-03,Dorset Police,Dorset Police,-1.901278,50.723010,On or near LANDSEER ROAD,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
9f9e1cd7b784bf73b248d9ef8b9527b48e39bb05eb223c31c322a5cb3a06debc,2013-03,Dorset Police,Dorset Police,-1.896826,50.750344,On or near WALTON ROAD,E01015357,Bournemouth 007D,Investigation complete; no suspect identified
d1ae1230bc9260e8e7fcad58cdc266b236709def0c0743e91a3fc6cb7ded0f90,2013-03,Dorset Police,Dorset Police,-1.874960,50.726960,On or near THE DEANS,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
fa3a42287b9b4e69075988199d1e98fdf59949bd28fab17b3d985756c33edde5,2013-03,Dorset Police,Dorset Police,-1.980060,50.717510,On or near Shopping Area,E01032659,Poole 015F,Investigation complete; no suspect identified
915541caff5a24b2fca2623c94c329ecb475b94d222696cef2ceb8e7f06765e5,2013-03,Dorset Police,Dorset Police,-1.904719,50.723741,On or near COUNTY GATES LANE,E01015371,Bournemouth 023A,Investigation complete; no suspect identified
d9473a7b8e947c723a938c2f5e6fa3cf30bbd2606b0c2a4f9e0d25627af87abf,2013-03,Dorset Police,Dorset Police,-1.836249,50.728234,On or near HAVILAND ROAD,E01015277,Bournemouth 016E,Investigation complete; no suspect identified
f0bb4f35783655564a1d98881c20b035fe26222ef27265e7af874738456a2c6a,2013-03,Dorset Police,Dorset Police,-1.860930,50.723338,On or near ST SWITHUN'S ROAD SOUTH,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
a3be09ef76d21a96bc4177604b5b4130fd4ee99f6d78a90c9df410bb94623104,2013-03,Dorset Police,Dorset Police,-1.839971,50.725136,On or near Bus/Coach Station,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
70e07b99b266bd4d7e82280787b30f32f8468ecddd149a3176f409755ef1c3ae,2013-03,Dorset Police,Dorset Police,-2.002896,50.740659,On or near NORTHMEAD DRIVE,E01015418,Poole 006B,Investigation complete; no suspect identified
5f6deb3c2573750041c5e9908b5cfda3af48366f4f44209519b6ff694d8054b5,2013-03,Dorset Police,Dorset Police,-1.863587,50.730481,On or near OPHIR ROAD,E01015328,Bournemouth 017E,Investigation complete; no suspect identified
58f1a91bb454e3598267b6456a1ea92504e324b5eb8b8b0f8ab38240bf667fbc,2013-03,Dorset Police,Dorset Police,-1.822801,50.728906,On or near NORWOOD PLACE,E01015273,Bournemouth 016B,Investigation complete; no suspect identified
cc43be44795bf7131069d45da5c9356909e0d7fdf1cac5cadb58d625d788cdac,2013-03,Dorset Police,Dorset Police,-1.855749,50.726713,On or near SOUTHCOTE ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
3fa484c36a408f28d71b215258d3118c98bc39dc4f1a633d686fa3052fe1ccfd,2013-03,Dorset Police,Dorset Police,-1.912668,50.768513,On or near LINMEAD DRIVE,E01015302,Bournemouth 002A,Investigation complete; no suspect identified
f3ca0131e6336d9168d94ba5c3957a5b9e64ee929310bd1e4145f3bfaa1c7532,2013-03,Dorset Police,Dorset Police,-1.854514,50.722907,On or near CHRISTCHURCH ROAD,E01015289,Bournemouth 021C,Investigation complete; no suspect identified
683a23548633397c60643935a8ed7ba558c9989b7fd3c9e34ae589c8ff7e58d8,2013-03,Dorset Police,Dorset Police,-1.848556,50.725337,On or near GORDON ROAD,E01015279,Bournemouth 019B,Investigation complete; no suspect identified
4a3791f3ff860f159951667311a4a62bb046c84ae6568734fa048df11ae5281e,2013-03,Dorset Police,Dorset Police,-1.922847,50.726542,On or near LANGLEY ROAD,E01015402,Poole 018A,Investigation complete; no suspect identified
711fd0738fe6f9f62b3fe97ee2565b57587105915d198fb12879c8bb936692f7,2013-03,Dorset Police,Dorset Police,-1.838052,50.723137,On or near PERCY ROAD,E01033241,Bournemouth 019F,Investigation complete; no suspect identified
be9804c890fb8d31fac7185a4b048f997f9b25a164ac5e8c37227da020679a76,2013-03,Dorset Police,Dorset Police,-1.945601,50.738264,On or near CYNTHIA ROAD,E01015443,Poole 008E,Investigation complete; no suspect identified
54bf9f248531a8383db121ba2717e1a746d620756e0a6edf7d260b7fd08f4e85,2013-03,Dorset Police,Dorset Police,-1.916093,50.756168,On or near BATCHELOR ROAD,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
58e5404d7b6e226e58823d84a6c8a185435d2f043d62181f0720d6a5c54fae52,2013-03,Dorset Police,Dorset Police,-1.893247,50.721978,On or near BOURNE CLOSE,E01015372,Bournemouth 023B,Investigation complete; no suspect identified
c8862e77a6d6885f16b5067457a324acd56ccf86fc5d5a9ce19b730c591854d8,2013-03,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
30d64d9205e64177cfe380d4a36ca86948ee66313878b6a54a3bf4d3afe80c39,2013-03,Dorset Police,Dorset Police,-1.875208,50.718669,On or near WESTOVER ROAD,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
de865575dcd6fc8fd6456260b68de9f806e6d2ff29ed33cd9d830aa5a582995d,2013-03,Dorset Police,Dorset Police,-1.867893,50.735917,On or near BELVEDERE ROAD,E01015345,Bournemouth 013C,Investigation complete; no suspect identified
10a3a92e31ad12b21912de5a0274269b5289a2da08866670cf6c8f032dd8d40f,2013-03,Dorset Police,Dorset Police,-1.861518,50.725919,On or near Nightclub,E01015290,Bournemouth 021D,Investigation complete; no suspect identified
d1e1c70eb89a68eece9594b38633217f00148649b0c9d3660b7fc6f734e7447e,2013-03,Dorset Police,Dorset Police,-1.816863,50.729131,On or near OXFORD AVENUE,E01015274,Bournemouth 018A,Investigation complete; no suspect identified
c1df171abae8e1f52a2625287dc7c4d37694bd25d8f5bc8bd1727f06e7ce98d1,2013-03,Dorset Police,Dorset Police,-1.870961,50.717837,On or near RUSSELL COTES ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
5ef5b9b70e3a8ebe26ee99fff19199fc58b0ccea5b5642ba140581de9d2e139a,2013-03,Dorset Police,Dorset Police,-1.913575,50.761005,On or near DRAPER ROAD,E01015312,Bournemouth 005C,Investigation complete; no suspect identified
acf07f84f1fc9c48dc594d5ef29808814c367a35f4fc4176de0e0674ecaad237,2013-03,Dorset Police,Dorset Police,,,No location,,,Investigation complete; no suspect identified
183f17ea8934a853f13cda26ecd80fa32fbb4e60bdb9477f5a3dd783e7adaa24,2013-03,Dorset Police,Dorset Police,-1.885714,50.767356,On or near Supermarket,E01015333,Bournemouth 003B,Investigation complete; no suspect identified
da98028d6f70131d570332246b757415e6e135c496a23c40e43071735aebe428,2013-03,Dorset Police,Dorset Police,-1.987484,50.713797,On or near NEW STREET,E01032662,Poole 015I,Investigation complete; no suspect identified
e1c86db7213e41d17167932c4c809bc193b4c765957d9c83b2a482e4eec47cc6,2013-03,Dorset Police,Dorset Police,-1.933959,50.734004,On or near ALCESTER ROAD,E01015392,Poole 010C,Investigation complete; no suspect identified
f24d0e23e508cc7da0f594a8b555816ccc942492812a2bd68ee592671623db5a,2013-03,Dorset Police,Dorset Police,-1.845040,50.725997,On or near AYLESBURY ROAD,E01015282,Bournemouth 019E,Investigation complete; no suspect identified
76e047d1e5200070dc5eec13b3ca208d07328d73afde9c71358c7fcff766ecfe,2013-03,Dorset Police,Dorset Police,-1.837431,50.738748,On or near WILLIAM ROAD,E01015315,Bournemouth 011B,Investigation complete; no suspect identified
63cd39d36c0e32e13e0cf506ba1705e32c4acc5684de0f36ac224b3be3f6cdbf,2013-03,Dorset Police,Dorset Police,-1.913370,50.749395,On or near WALLISCOTT ROAD,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
3f70aae18da1e9522b91013e40d757ee9ffdeb2adba4f098aab06cb2cb39dffd,2013-03,Dorset Police,Dorset Police,-1.966526,50.747543,On or near Hospital,E01015407,Poole 005A,Investigation complete; no suspect identified
add186056008e5c5a1d5d8a9a2ae36b617e65b5ec982c4bfd3923e32a4222481,2013-03,Dorset Police,Dorset Police,-1.870367,50.722584,On or near CUMNOR ROAD,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
c4f2696faeb0aa988a538cbc7ca16a9a5e70a73735a9d76ebef03d5c9764d011,2013-03,Dorset Police,Dorset Police,-1.873381,50.760950,On or near REDHILL COURT,E01015324,Bournemouth 006C,Investigation complete; no suspect identified
49c260f3ccf78dd42969c27ddccf5c71b1a4c5890993c9596678369a8657e7a7,2013-03,Dorset Police,Dorset Police,-1.976799,50.752446,On or near BERE CLOSE,E01015414,Poole 004C,Investigation complete; no suspect identified
f650c92395fed19f0d97a1dd0664265d45e7ed4af9bf7051ee2b9cf9eb2fef6b,2013-03,Dorset Police,Dorset Police,-1.991502,50.735137,On or near Shopping Area,E01015450,Poole 012D,Investigation complete; no suspect identified
dacf1b9424e38315b360db4caf237dcb042c67b22adf7b64789413ed63d2930f,2013-03,Dorset Police,Dorset Police,-1.978997,50.718373,On or near Pedestrian Subway,E01032659,Poole 015F,Investigation complete; no suspect identified
c8a8307f681cdd3beac071ea58e5cda40cf9c6bf9fb62cf72d7426086015f47d,2013-03,Dorset Police,Dorset Police,-1.858627,50.735412,On or near ORCHESTON ROAD,E01015331,Bournemouth 013B,Investigation complete; no suspect identified
1a3cf46c1ed9796fb39ec4fe2ec435d66e34bcea427779ef7279fe4b32aaa2e6,2013-03,Dorset Police,Dorset Police,-1.866743,50.721888,On or near B3064,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
a39e5ce812875baa70bb285312d3fa065d06098afc53e88901863ad2d2a461ff,2013-03,Dorset Police,Dorset Police,-1.856352,50.719420,On or near EAST OVERCLIFF DRIVE,E01015291,Bournemouth 021E,Investigation complete; no suspect identified
b0ea9e63f47ca7451b29aefd94e87b44c0a78323f8db62163d5f7a3321b29c5b,2013-03,Dorset Police,Dorset Police,-1.886506,50.744876,On or near GREENWOOD ROAD,E01015360,Bournemouth 012D,Investigation complete; no suspect identified
0a6ab84f7e7eaec04d3296d7ac57e55af425087d0e092a421269015b2075d344,2013-03,Dorset Police,Dorset Police,-1.885129,50.716502,On or near WEST CLIFF ROAD,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
3b46485a5dcc0346930ba148fda5088900c6074626ed485e2d606e634cc1e333,2013-03,Dorset Police,Dorset Police,-2.026608,50.720315,On or near WALCHEREN PLACE,E01015427,Poole 014A,Investigation complete; no suspect identified
07277561f5ca509c483e5646613d5eb00e1cc5978567607ee6b8b25c6d6b881f,2013-03,Dorset Police,Dorset Police,-1.985840,50.714813,On or near CARTER'S LANE,E01032659,Poole 015F,Investigation complete; no suspect identified
548e0bc1c3b7c41975c9ca672fd4f175ba58d909fe781e5a3feb7a4f4a2ddc5f,2013-03,Dorset Police,Dorset Police,-1.875951,50.721844,On or near Supermarket,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
d5cee7fbc192e432ddf34041e89c8dce5c5ef7f5b11af9c223f2e2c96b853f26,2013-03,Dorset Police,Dorset Police,-1.866218,50.721887,On or near B3064,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
26638c1fae32088dd5895fb1c1876fbbc198e570121d1ce515c71b11630a24f3,2013-03,Dorset Police,Dorset Police,-1.853401,50.730100,On or near VICTORIA PLACE,E01015294,Bournemouth 015C,Investigation complete; no suspect identified
b04c41f4a2050a82123f2ad4d4466eaf5807268ad19e3b38f2e23fe8584ee3ee,2013-03,Dorset Police,Dorset Police,-1.777692,50.719108,On or near Parking Area,E01015295,Bournemouth 020A,Investigation complete; no suspect identified
7dacad75683cbf9f1f23f05bed73432932620a666282af81d7f82c605b640240,2013-03,Dorset Police,Dorset Police,-1.917862,50.766403,On or near BENBRIDGE AVENUE,E01015311,Bournemouth 002D,Investigation complete; no suspect identified
46299debeb29927662b19b5b7e2e097a1181c708a7e6ef27320cba25f11c72fb,2013-03,Dorset Police,Dorset Police,-1.920571,50.732044,On or near THETFORD ROAD,E01015394,Poole 010E,Investigation complete; no suspect identified
c7e812a1eb423dd3c421d544eaa850fc2a2e27638e2fac5c4f2f08387e25bbff,2013-03,Dorset Police,Dorset Police,-1.866300,50.723164,On or near LANSDOWNE MEWS,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
ab9f8c4d9009ef782a6a0d6f15af2118ab81f59b68fe2aea34baf624e2b35e85,2013-03,Dorset Police,Dorset Police,-1.867704,50.727536,On or near PARK ROAD,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
a800e9edd79690bf7a14914fa04f2c03627f0bcbef4421f01c10791cc852f97a,2013-03,Dorset Police,Dorset Police,-1.917426,50.764299,On or near HOLLOWAY AVENUE,E01015312,Bournemouth 005C,Investigation complete; no suspect identified
