Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
420f8759da44ad8ef03979db9cdd6e69dbe133ca1ca49e334c4f1cf2cb744a7d,2012-06,Warwickshire Police,Warwickshire Police,-1.467636,52.483459,On or near WILLIS GROVE,E01031066,Nuneaton and Bedworth 013E,Investigation complete; no suspect identified
1c325a0a4c64f35655cc1e75b3bfbfa29c3fb969fdf4e62235d09d324b2f5694,2012-06,Warwickshire Police,Warwickshire Police,-1.505953,52.530723,On or near LARCH CLOSE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
eda1faa57c508ab388583f451055a2a823d78e2b33d5b7ea7e5e1520239ae880,2012-06,Warwickshire Police,Warwickshire Police,-1.515047,52.529421,On or near BUCKS HILL,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
aea04d10312c0bcbaa132401626296881a1daca76f3e2dde6dcdd9223db1465c,2012-06,Warwickshire Police,Warwickshire Police,-1.500002,52.531561,On or near CEDAR ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
4c0cc5d4e1f004396ddc812a1a879fb5f285455e93f954f480ad0e9ecc334df6,2012-06,Warwickshire Police,Warwickshire Police,-1.506080,52.531164,On or near COPPER BEECH ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
5213c688ae23f16b8868a41d2b3764c7d8056ec0252e0b1cb2672fcd03c5a575,2012-06,Warwickshire Police,Warwickshire Police,-1.511395,52.531771,On or near TWO YARD LANE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
6a1f9ac898ca38766f1e7011b8a10cd94683ea728000736a662caaf4066252c1,2012-06,Warwickshire Police,Warwickshire Police,-1.502859,52.530504,On or near SYCAMORE ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
05089b89630e1d781c9f8a46049e508f4585c871b9e91be6a8f944ec1f29976f,2012-06,Warwickshire Police,Warwickshire Police,-1.501790,52.528593,On or near HILLCREST ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
a8e4d9326c8edc72ffc4d7673ce4e565a46b99ef926912966d1b16dbba998e16,2012-06,Warwickshire Police,Warwickshire Police,-1.501040,52.527179,On or near GORSY WAY,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
fb12dd5fdc1102e372d3271d5d56e6ffea22f6c730d7fd54cf3d10510cb05521,2012-06,Warwickshire Police,Warwickshire Police,-1.501040,52.527179,On or near GORSY WAY,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
e5d0c8da94fe58fc8b070840475dc2fc631497ab7a02365643ec9067ab14e1e0,2012-06,Warwickshire Police,Warwickshire Police,-1.501040,52.527179,On or near GORSY WAY,E01032890,Nuneaton and Bedworth 002F,Offender given a drugs possession warning
acc2e2dae4c3f0353ab32b25c45246a99b7674a6ceeee8bcf37e11a40b210e4e,2012-06,Warwickshire Police,Warwickshire Police,-1.262052,52.371704,On or near Shopping Area,E01031144,Rugby 009B,Suspect charged
8541936866adf9e6633c0366108640671a16b9f4d928389ef9edf4bb1a364e86,2012-06,Warwickshire Police,Warwickshire Police,-1.237827,52.400085,On or near LANCUT HILL,E01032891,Rugby 001F,Investigation complete; no suspect identified
77398b788635ed9764d6426f5b5708a60be9f5fa58eab69ca36811c9740fe865,2012-06,Warwickshire Police,Warwickshire Police,-1.244351,52.401880,On or near Supermarket,E01032891,Rugby 001F,Investigation complete; no suspect identified
893fe781f611d28ae529a7c7dd60eeb8d746387eb3afc0d9c60e46a92b46dc19,2012-06,Warwickshire Police,Warwickshire Police,-1.242093,52.399016,On or near LONGSTORK ROAD,E01032891,Rugby 001F,Suspect charged
98a6596e1f9a9fd0eadf5ea085c9b585bbbcbc8c4dd635be5d81788e4aa2694f,2012-06,Warwickshire Police,Warwickshire Police,-1.237971,52.401956,On or near ALLERTON ROAD,E01032891,Rugby 001F,Investigation complete; no suspect identified
b6d9c3f98b00048b413c296f60f74476fae8ef5fb1a59a77b2b3631a83a24dc2,2012-06,Warwickshire Police,Warwickshire Police,-1.246793,52.399190,On or near SHEARWATER DRIVE,E01032891,Rugby 001F,Investigation complete; no suspect identified
b7904687d6e45f03c815a3de4c6abab4f971ab6e2384345c613d788a615440cd,2012-06,Warwickshire Police,Warwickshire Police,-1.502859,52.530504,On or near SYCAMORE ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
b10542f7321cfc859848d0a8cdd2f8c2dc28a7e177c046f52d96246388a8bfa9,2012-06,Warwickshire Police,Warwickshire Police,-1.472340,52.487840,On or near NEWMAN CLOSE,E01031065,Nuneaton and Bedworth 013D,Investigation complete; no suspect identified
82dc006e36444c9b45df755e2f291f73c247e239ef384b0c4f1a39b5881842b2,2012-06,Warwickshire Police,Warwickshire Police,-1.220574,52.413269,On or near NEWTON LANE,E01032892,Rugby 001G,Investigation complete; no suspect identified
95171e002967cdf2e983e624d9b2eb5c764448cddd49fefbc12d75a54f294a56,2012-06,Warwickshire Police,Warwickshire Police,-1.307692,52.401549,On or near CATHIRON LANE,E01032892,Rugby 001G,Offender given a drugs possession warning
6639f2ae742d0ea6bd2e16849dd7b408db32312c1edfd7c5b40e61368b0d862e,2012-06,Warwickshire Police,Warwickshire Police,-1.296674,52.408586,On or near MEADOW WAY,E01032892,Rugby 001G,Suspect charged
62c3b262ea89ee1fd15e55cf020de28bdaddf0fc5fbd447385981724458e02d6,2012-06,Warwickshire Police,Warwickshire Police,-1.245557,52.397572,On or near BRAMBLING CLOSE,E01032892,Rugby 001G,Investigation complete; no suspect identified
90f81f02e4314d73836c6e0c04d5bb343ccd257d6bb499428008d57e740b619b,2012-06,Warwickshire Police,Warwickshire Police,-1.246367,52.398288,On or near SANDPIPER CLOSE,E01032892,Rugby 001G,Investigation complete; no suspect identified
7f870086ba5deb19dc96abb8f3cc4a56221532bed851bbc5f3c55d8c6cfc6f59,2012-06,Warwickshire Police,Warwickshire Police,-1.220574,52.413269,On or near NEWTON LANE,E01032892,Rugby 001G,Investigation complete; no suspect identified
543bbd79c2ead78aa1883274526bf5bf2d32b9d86065b5ee22acebcdeaccf517,2012-06,Warwickshire Police,Warwickshire Police,-1.249753,52.421387,On or near SCHOOL STREET,E01032892,Rugby 001G,Investigation complete; no suspect identified
eb34d3ffe7af7edfa2b3a95a115cce6fe9240f178e4a314cd1bfc2b99ec65993,2012-06,Warwickshire Police,Warwickshire Police,-1.244588,52.415592,On or near COTON ROAD,E01032892,Rugby 001G,Investigation complete; no suspect identified
665b51275a1c67bf692be1003b0695e28ce56e9c3bd405d8717674f8463dfee2,2012-06,Warwickshire Police,Warwickshire Police,-1.311452,52.361114,On or near DRUMMOND ROAD,E01032894,Rugby 007G,Investigation complete; no suspect identified
cb63bd7fe1b72aee6fc8b2f1d4dc4432c2f2d81c67f41bdbab0fddbf7002b6e7,2012-06,Warwickshire Police,Warwickshire Police,-1.300051,52.364239,On or near DORSET CLOSE,E01032894,Rugby 007G,Investigation complete; no suspect identified
ac06d6c78aa8ff4bac26936094652d33615e1ae72c610e15f6d5c5318b02a41e,2012-06,Warwickshire Police,Warwickshire Police,-1.300051,52.364239,On or near DORSET CLOSE,E01032894,Rugby 007G,Investigation complete; no suspect identified
07b95015a060ea5053295b539b805932fbff778da8cd89994f49030f431e8791,2012-06,Warwickshire Police,Warwickshire Police,-1.294474,52.365824,On or near KEPPEL CLOSE,E01032895,Rugby 007H,Investigation complete; no suspect identified
e2ceadbf78c7540d793005c6d979f88082f6789d3aeeb0a6353d338f1cc42bbb,2012-06,Warwickshire Police,Warwickshire Police,-1.296597,52.363508,On or near LAWFORD LANE,E01032895,Rugby 007H,Investigation complete; no suspect identified
025698a45f302b5f8a3e794a840aea04f14135ab51f427b1d1461d719d34a5d7,2012-06,Warwickshire Police,Warwickshire Police,-1.303897,52.366231,On or near BERRYBANKS,E01032895,Rugby 007H,Investigation complete; no suspect identified
528f6147a1c97f2016b8b0f5ace1b2ceaba0dc5fc6aec7bfe1dce38aaa044987,2012-06,Warwickshire Police,Warwickshire Police,-1.300924,52.365710,On or near PEAR TREE WAY,E01032895,Rugby 007H,Investigation complete; no suspect identified
4a6478ce604fc23f0bf4705e1f356e2c4d718e68b45e941fa1a4fe0cb029bd12,2012-06,Warwickshire Police,Warwickshire Police,-1.504148,52.531300,On or near BEECHWOOD ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
3d268f1f51ff850c1e81b14985b12ac66ed567200daccff9760d7f16f25e30cf,2012-06,Warwickshire Police,Warwickshire Police,-1.504148,52.531300,On or near BEECHWOOD ROAD,E01032890,Nuneaton and Bedworth 002F,Offender given a caution
069991f08bf10460f0e8a7b387ad018244faaa8af2f1715d034f33f6071c56b1,2012-06,Warwickshire Police,Warwickshire Police,-1.500002,52.531561,On or near CEDAR ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
a1750d2052c760c157cb38eb481b5cd0025cc565f9d9629a10060d172a125c4f,2012-06,Warwickshire Police,Warwickshire Police,-1.500002,52.531561,On or near CEDAR ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
6f0248c78161b8c1d09affd8f0492e8f3f211d2ca7c4d49a94db73737c0a14e5,2012-06,Warwickshire Police,Warwickshire Police,-1.512965,52.532442,On or near KENSINGTON COURT,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
640ff30050739f0c6b6ab46a3e7bcf086be04c2295b82d35ca1ddd53016c5c7a,2012-06,Warwickshire Police,Warwickshire Police,-1.506080,52.531164,On or near COPPER BEECH ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
340194edee94bbabf05e7bf3bcccf7acf73b0b1fc7eef5e884c37888b9691e9b,2012-06,Warwickshire Police,Warwickshire Police,-1.515047,52.529421,On or near BUCKS HILL,E01032890,Nuneaton and Bedworth 002F,Suspect charged
1b08097ad19473e7abd35e50483525af87f3baf7339c8a0d1e07f3b5e54e824c,2012-06,Warwickshire Police,Warwickshire Police,-1.511386,52.531312,On or near BRIGHTS ROAD,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
51f6d82e634c546d1473fcf565057d0c6bb1db2c55442a7d0994f7b668fef6f0,2012-06,Warwickshire Police,Warwickshire Police,-1.255999,52.371765,On or near CLIFTON ROAD,E01031144,Rugby 009B,Local resolution
a49a068ef0d3f26438a9a7516362dca03f7b5e27424529bf9223adb00e605e66,2012-06,Warwickshire Police,Warwickshire Police,-1.535736,52.291967,On or near WARWICK STREET,E01033253,Warwick 007H,Offender given penalty notice
f28ce99cbf01ce2ed3c746905d257b62e78ae954714d831b97b1d6687a375729,2012-06,Warwickshire Police,Warwickshire Police,-1.706287,52.497138,On or near SUMNER ROAD,E01031021,North Warwickshire 006C,Investigation complete; no suspect identified
9e02173bad33f7e9146e9b29f3bef94707bc6dc3f9bb5579a5d7939fb409335c,2012-06,Warwickshire Police,Warwickshire Police,-1.612930,52.190995,On or near Airport/Airfield,E01031250,Stratford-on-Avon 008D,Investigation complete; no suspect identified
af83d39478f096dd6587f310a603e0d9482717c2e61d4bc774f44a9d06dc75b9,2012-06,Warwickshire Police,Warwickshire Police,-1.443576,52.513761,On or near FARRIERS WAY,E01031120,Nuneaton and Bedworth 011A,Suspect charged
7469df5e93c611b8aad42df28d89424cc3397d7fb3528acf9bf9bc73455aac94,2012-06,Warwickshire Police,Warwickshire Police,-1.504218,52.477927,On or near SALVIA WAY,E01031088,Nuneaton and Bedworth 016C,Investigation complete; no suspect identified
f9092b68d8849781177dfdb3098878cd46e5f17b5eee7c17d52f37788d73f4a0,2012-06,Warwickshire Police,Warwickshire Police,-1.520635,52.533373,On or near REUBEN AVENUE,E01031084,Nuneaton and Bedworth 004D,Investigation complete; no suspect identified
c6fd59b57c8b484b0b42f4110ffadc3991e5ff69a98eccd53391ded1e4a08c87,2012-06,Warwickshire Police,Warwickshire Police,-1.511216,52.525324,On or near ARKLET CLOSE,E01031081,Nuneaton and Bedworth 004A,Investigation complete; no suspect identified
604720a09d3d2c9b17953fb2a74590b0f92edcd56dfa693a278a1a5c28b28f02,2012-06,Warwickshire Police,Warwickshire Police,-1.710762,52.499864,On or near RAVENSWOOD HILL,E01031020,North Warwickshire 006B,Investigation complete; no suspect identified
43476c5625194b36d89a25b0fb73c5db085ebe82ac3f3033d63a95f52d6d21f0,2012-06,Warwickshire Police,Warwickshire Police,-1.304666,52.382705,On or near HIRST CLOSE,E01031165,Rugby 007E,Investigation complete; no suspect identified
8e032b4dce247a1a1587eb1b2a8381f44fca531ea98ec7fbe1aa6bc737871eca,2012-06,Warwickshire Police,Warwickshire Police,-1.597087,52.292974,On or near WELTON ROAD,E01031312,Warwick 008D,Investigation complete; no suspect identified
77f6807088cc8cb37eb442084a1435c81327f928e6ee04a86bf9f22f541136f6,2012-06,Warwickshire Police,Warwickshire Police,-1.507914,52.093902,On or near SANDPITS ROAD,E01031247,Stratford-on-Avon 013E,Investigation complete; no suspect identified
5fa1aac950d3b10ea0f04736638c5a9c0d20317f5d38aa74147d52bc49c6707d,2012-06,Warwickshire Police,Warwickshire Police,-1.249658,52.381047,On or near MILL ROAD,E01031130,Rugby 005A,Investigation complete; no suspect identified
a745a66c6d9cf310f9901af9ba799b515839b2e3038f95b994e51d328b862cb3,2012-06,Warwickshire Police,Warwickshire Police,-1.541057,52.290648,On or near GROVE STREET,E01031291,Warwick 009B,Suspect charged
5821ae818f4587d49fec8ee1a05430f231907e6b55657432c51eb7c2e099879e,2012-06,Warwickshire Police,Warwickshire Police,-1.286262,52.361441,On or near POOL CLOSE,E01031136,Rugby 011C,Offender given a caution
25c21e1c7b239490281f53769e7ef17991205715bce92340e06de3261b0b9aee,2012-06,Warwickshire Police,Warwickshire Police,-1.249658,52.381047,On or near MILL ROAD,E01031130,Rugby 005A,Investigation complete; no suspect identified
510bdc5acf0d4ca35172813da1555cb8ecab336b9574d161279da23c81fc7505,2012-06,Warwickshire Police,Warwickshire Police,-1.427829,52.433845,On or near GIELGUD WAY,E01009578,Coventry 008B,Suspect charged
7501060985cc9443a85f062a273266818acf89e0961033767e03580773a143bb,2012-06,Warwickshire Police,Warwickshire Police,-1.536129,52.266984,On or near SIR TOBY BELCH DRIVE,E01031329,Warwick 015C,Investigation complete; no suspect identified
1aec7e40ee9d6756977360af1ded20c4ca154ccfc7a90af1d039a26b35803df6,2012-06,Warwickshire Police,Warwickshire Police,-1.516012,52.530171,On or near HILTON AVENUE,E01031084,Nuneaton and Bedworth 004D,Local resolution
a6e03f022e4445155137e1793c865b2f71380ba20309f9a1300043e86bc054db,2012-06,Warwickshire Police,Warwickshire Police,-1.626195,52.056773,On or near SPRINGFIELD ROAD,E01031214,Stratford-on-Avon 015C,Investigation complete; no suspect identified
a7adcfc3e51f8d80b662666228488544f12b4b078da117773abd8efe19f3d411,2012-06,Warwickshire Police,Warwickshire Police,-1.554315,52.517907,On or near TUNNEL ROAD,E01031090,Nuneaton and Bedworth 007A,Investigation complete; no suspect identified
3ec8634cc33a47e5e73ecd08bdfc51b32fabd882a312dd20363a371bb5e01e58,2012-06,Warwickshire Police,Warwickshire Police,-1.273157,52.369875,On or near BLOXAM GARDENS,E01031167,Rugby 006A,Investigation complete; no suspect identified
fb3e5eef96a47b88e8c8affd545a2c39b28b82325e16a67e6b527061797f74c0,2012-06,Warwickshire Police,Warwickshire Police,-1.847950,52.169802,On or near HILL VIEW ROAD,E01031190,Stratford-on-Avon 012B,Investigation complete; no suspect identified
bb28c00ab01785c2fb495c48e7c10effc5fbb8b52b0912f7e8409e1a1e29de77,2012-06,Warwickshire Police,Warwickshire Police,-1.879478,52.298346,On or near WARWICK HIGHWAY,E01031213,Stratford-on-Avon 001A,Investigation complete; no suspect identified
187a9c793d2730647253128ee88b28e84d07b4c0df4a8970fed38c8d5e30ac76,2012-06,Warwickshire Police,Warwickshire Police,-1.534087,52.288409,On or near ROSEFIELD PLACE,E01031271,Warwick 010A,Investigation complete; no suspect identified
ea8f7188fa48fb4ee557df5304d45c2b7c27d4241b43c6fa0792bb51d74a375b,2012-06,Warwickshire Police,Warwickshire Police,-1.589588,52.295223,On or near LOWES AVENUE,E01031313,Warwick 008E,Investigation complete; no suspect identified
bac767102b7fec28a9528281cbc9ec02ef49b3895e8afa33f947af5078ed32f8,2012-06,Warwickshire Police,Warwickshire Police,-1.468034,52.523718,On or near Shopping Area,E01031043,Nuneaton and Bedworth 005A,Investigation complete; no suspect identified
31cef7fc93b57431433bf7a69c4865da86fc41c96cad5c84371ff1a5adeb1470,2012-06,Warwickshire Police,Warwickshire Police,-1.483349,52.483447,On or near DERONDA CLOSE,E01031108,Nuneaton and Bedworth 012D,Investigation complete; no suspect identified
23d8c246aaf4f45a2312eb994fb713d704d392b1af2f8b240c0170fe4a525340,2012-06,Warwickshire Police,Warwickshire Police,-1.258844,52.379964,On or near WOODSIDE PARK,E01031174,Rugby 003D,Investigation complete; no suspect identified
7505fa4f134a52c29617e2b6d9591bdef56fd346969c14587aa23352cb2bac08,2012-06,Warwickshire Police,Warwickshire Police,-1.503046,52.529641,On or near IVY GROVE,E01032890,Nuneaton and Bedworth 002F,Investigation complete; no suspect identified
40f5f4fb58531ad939ed50649844cf50ca42de4613023ef4244249d396ca95bc,2012-06,Warwickshire Police,Warwickshire Police,-1.571557,52.287130,On or near CAMPRIANO DRIVE,E01031319,Warwick 012E,Investigation complete; no suspect identified
423eab56a2224a1f17a1bce58efbd7bdaa7020d0418e635d03e41d58dc5cd3f3,2012-06,Warwickshire Police,Warwickshire Police,-1.711033,52.510194,On or near AUGUSTUS CLOSE,E01031019,North Warwickshire 006A,Investigation complete; no suspect identified
b10560c8cfa2e275991f3dc68699536e34dc0acbe1ad31a272f822bd4d3d4787,2012-06,Warwickshire Police,Warwickshire Police,-1.705049,52.488576,On or near Supermarket,E01031022,North Warwickshire 006D,Investigation complete; no suspect identified
3ce52744a4201f238f5182e7745eb81550d246b8bff51d559a5fcf0f8ce4ed43,2012-06,Warwickshire Police,Warwickshire Police,-1.470324,52.519602,On or near THE PARADE,E01031119,Nuneaton and Bedworth 009E,Investigation complete; no suspect identified
3b10fda238522be1ba9594af502812ceea0637e9cacdc551a339d63d1f2d792e,2012-06,Warwickshire Police,Warwickshire Police,-1.600210,52.580775,On or near KEYS HILL,E01031018,North Warwickshire 005D,Investigation complete; no suspect identified
25e5f599ea6331f29a00ba0291ebe6f61d353b8ca1e45d55d958c43c97fdb3bd,2012-06,Warwickshire Police,Warwickshire Police,-1.491443,52.523470,On or near VERNONS LANE,E01031057,Nuneaton and Bedworth 006A,Investigation complete; no suspect identified
bf37c07139619b77e199d17ba1443e91235ea9ad761891733e7519456e9b4843,2012-06,Warwickshire Police,Warwickshire Police,-1.529070,52.524902,On or near KEATS CLOSE,E01031083,Nuneaton and Bedworth 004C,Investigation complete; no suspect identified
087b5346752f6725ab5b41894402136a4f8451fbe9980bef29214f2516393f04,2012-06,Warwickshire Police,Warwickshire Police,-1.462789,52.534473,On or near GLENFIELD AVENUE,E01031112,Nuneaton and Bedworth 001C,Investigation complete; no suspect identified
