Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b6bf3bbf15cad826dc9ab7fda59a7847eefcb0175a284d4933a319cebfbe2c34,2012-06,Sussex Police,Sussex Police,-0.401609,50.936173,On or near PENN GARDENS,E01031624,Horsham 015B,Suspect charged
12cd63f119a35c617d28f62fd5ecfa2035cefb1f751c7341cce0ee76a3e15603,2012-06,Sussex Police,Sussex Police,-0.376980,50.825073,On or near CORTIS AVENUE,E01031799,Worthing 008C,Offender given a caution
c3f7be2c86ef00e8d1beb46507708259a8ea63db5c0aa1c8bc05522e09ebb26e,2012-06,Sussex Police,Sussex Police,-0.027945,50.939840,On or near MILL LANE,E01021024,Lewes 001B,Offender given a caution
aee4c9234897ebe279ee44b7d9a3f5cc139da01c3539d26c4c72fa6d23ebb57d,2012-06,Sussex Police,Sussex Police,0.081784,50.997130,On or near PARKLANDS,E01021146,Wealden 013A,Offender given penalty notice
926653e486e2b6c9fd9f0c4c5a2fbf4d19510a14dfadeb4249c1f6b61151a4d8,2012-06,Sussex Police,Sussex Police,0.337712,50.805268,On or near EASTBOURNE ROAD,E01021206,Wealden 020A,Offender given a caution
3f63a350f3711c65ab8126d72442152d9b1116d8e1f4f48572a6b52ac2a92e69,2012-06,Sussex Police,Sussex Police,0.241243,50.830582,On or near BAY TREE LANE,E01021214,Wealden 019C,Local resolution
27ecab0efc62e1a6be53002c7b44201d6a12dbd56b1a67ee9d40ac818ed22dfc,2012-06,Sussex Police,Sussex Police,-0.378920,50.810037,On or near Supermarket,E01031808,Worthing 011D,Suspect charged
0ee8f329077fa61cea920426437f63083099cc64860c5de838d1f75120b5c814,2012-06,Sussex Police,Sussex Police,-0.397490,50.822380,On or near ST ANDREW'S ROAD,E01031838,Worthing 007D,Local resolution
fa0b73af9c02c2a9086f46486c2aaba2b2756ff1edfd3d7a34dfad9bf63689d1,2012-06,Sussex Police,Sussex Police,0.251190,50.777875,On or near BEECHY GARDENS,E01020941,Eastbourne 006B,Offender given a drugs possession warning
ee01ec60ac3cad4efbba4cefd9b868bea8eb4d23e18744471155add1aba612ca,2012-06,Sussex Police,Sussex Police,0.584252,50.863673,On or near ST JAMES'S ROAD,E01020975,Hastings 008A,Offender given a caution
f0d4324fb33f56d1895c0e34296259d90fc0da5d5d5d89275f7779bcc788b53e,2012-06,Sussex Police,Sussex Police,0.580198,50.855120,On or near HAROLD PLACE,E01020978,Hastings 009A,Offender given a caution
86b26e006bfde4481e3652272c9ef25240b90dd225dbe1531dfb92254cb1e1d0,2012-06,Sussex Police,Sussex Police,0.729926,50.951145,On or near FERRY ROAD,E01021118,Rother 004D,Offender given a caution
9dea2e5fe20517b3c50a2535f8f106ac20c4100a486e27dc32ea28e463c9da17,2012-06,Sussex Police,Sussex Police,0.064381,51.021496,On or near COURTLANDS,E01021163,Wealden 007A,Offender given a caution
d5cd4002be230220fbc83698b9cc934033cf77d60e81543ba98e3983aa07182a,2012-06,Sussex Police,Sussex Police,0.285291,50.798213,On or near DALLINGTON ROAD,E01020920,Eastbourne 004A,Local resolution
26980671c8d7ff82de42a1f3d17130d3c150970918217da8fd066fffff6b6693,2012-06,Sussex Police,Sussex Police,0.292859,50.807580,On or near BEMBRIDGE ROAD,E01020927,Eastbourne 001C,Offender given penalty notice
08eb3cc488e51d9200d79b2d33773567c18270eb8be2f888ce030dab0a9905ed,2012-06,Sussex Police,Sussex Police,0.262952,50.746474,On or near Sports/Recreation Area,E01020933,Eastbourne 012C,Offender given a drugs possession warning
b52cc4e32abfb0d6c89b4769ab8a5ecc3484801b92bb9b14bdf690fd01bb304c,2012-06,Sussex Police,Sussex Police,0.288932,50.767301,On or near Supermarket,E01020935,Eastbourne 011A,Offender given a caution
286ff49fde754f8119ee195b8a535440016d7ee6bb68505217ff25d42a113e97,2012-06,Sussex Police,Sussex Police,0.256134,50.778013,On or near Supermarket,E01020940,Eastbourne 006A,Offender given a caution
44a35f56712763a3d1df5f186eadf4385d4309f67eafe242760f5faa11d87976,2012-06,Sussex Police,Sussex Police,0.268802,50.802933,On or near ACACIA ROAD,E01020949,Eastbourne 002E,Offender given a caution
2d8660ad9450bc2bec00bebd6978a6ebf0d13157f5a0839826895d8056ea3698,2012-06,Sussex Police,Sussex Police,0.582012,50.855547,On or near ALBERT ROAD,E01020978,Hastings 009A,Local resolution
d62be705d1b637f28439deb6063b18fdc622f175f18f509234c1bf2b58f20566,2012-06,Sussex Police,Sussex Police,0.580052,50.857875,On or near Parking Area,E01020979,Hastings 009B,Offender given a caution
667d62781ba9fa4b6b7091d154eae96160cef00048401f2f8420b1672c0e31f0,2012-06,Sussex Police,Sussex Police,-0.160581,50.825685,On or near LANSDOWNE PLACE,E01016852,Brighton and Hove 026B,Offender given a drugs possession warning
bf038845fbfc2ec0f2a63b0ac9edfca8de6f80f3f32dee08f80465f3aaaa5ac0,2012-06,Sussex Police,Sussex Police,-0.171742,50.832947,On or near GOLDSTONE VILLAS,E01016872,Brighton and Hove 019C,Offender given a caution
c840b3d8f1beb581b5f11e3489dd9d2a8548ce46c8d7e19166a8e3725cfc0a94,2012-06,Sussex Police,Sussex Police,0.307041,50.783979,On or near MYRTLE ROAD,E01020913,Eastbourne 013A,Local resolution
65f8d906c61812386a92167978761e245615477b13d3018d61aab15b19ed4c34,2012-06,Sussex Police,Sussex Police,0.286578,50.768184,On or near Nightclub,E01020935,Eastbourne 011A,Local resolution
9f4bee895095b58f418223f7f53b669dd7778860b60a8afe364cfd4c0c278091,2012-06,Sussex Police,Sussex Police,0.280696,50.769126,On or near TERMINUS ROAD,E01020935,Eastbourne 011A,Offender given a caution
834871933a4eb4c1db32be81cb378e86f2162b95f460413578c1ebb8c73afd2e,2012-06,Sussex Police,Sussex Police,0.281500,50.767573,On or near GILDREDGE ROAD,E01020935,Eastbourne 011A,Offender given a caution
d98b30201f8b80abef2640cc10d2935a9e7923e63b5d96399082a9e313759014,2012-06,Sussex Police,Sussex Police,0.286578,50.768184,On or near Nightclub,E01020935,Eastbourne 011A,Offender given a caution
bf6fecc19e87ba2fa0417c905ecf8520384e9c070866c70a0d4f59c8ac261daa,2012-06,Sussex Police,Sussex Police,0.287992,50.763722,On or near GRAND PARADE,E01020936,Eastbourne 011B,Offender given a caution
ccc6128b65f418975dee6b62a330de87dc580168c6ce0eace796bbdaadcc0fd7,2012-06,Sussex Police,Sussex Police,0.277412,50.771313,On or near UPPERTON LANE,E01020968,Eastbourne 011D,Local resolution
cfe665a9c49c80d135edb9c1fe4b887462fc926044fdf6bde69af3bec711271e,2012-06,Sussex Police,Sussex Police,-0.155572,50.824886,On or near LITTLE WESTERN STREET,E01016850,Brighton and Hove 029A,Local resolution
05eae84bb0457fe201fbff2952fa683f454f5854c752343144c4f35b7c397e1d,2012-06,Sussex Police,Sussex Police,-0.160581,50.825685,On or near LANSDOWNE PLACE,E01016852,Brighton and Hove 026B,Offender given a caution
40ab3dbaeed09e5b249520d28c7453d9b45adefdf95d118a86672d7a65dcdd40,2012-06,Sussex Police,Sussex Police,-0.173945,50.829987,On or near HADDINGTON STREET,E01016860,Brighton and Hove 019A,Suspect charged as part of another case
509b3da41777ed0ee7faf464eb9bfa4ea9a9183a0fde310195402e70bc7d9778,2012-06,Sussex Police,Sussex Police,-0.150911,50.833239,On or near CABURN ROAD,E01016875,Brighton and Hove 020C,Suspect charged
62e6ad41f504272eee76e368495a43e1f7faee9cea10c866498e577c7d7131ac,2012-06,Sussex Police,Sussex Police,-0.195642,50.828184,On or near GLENDOR ROAD,E01016995,Brighton and Hove 023D,Offender given a drugs possession warning
53cc76e15ce5848b633b9db75b8277b014d902ee16d16c3c0a867e822ede2d4f,2012-06,Sussex Police,Sussex Police,-0.712239,50.788175,On or near HEWART'S LANE,E01031384,Arun 018E,Suspect charged
6220a20255f2ba9fce53754a0e73f0eb78afcc619be38681dbfd07da6cfaec51,2012-06,Sussex Police,Sussex Police,-0.675800,50.782380,On or near WATERLOO SQUARE,E01031436,Arun 017D,Suspect charged
b937d08cc9d059ee1d7397da3a36d22c4c1161d679818b67d46e6feab31e4ea9,2012-06,Sussex Police,Sussex Police,-0.605972,50.818411,On or near BURNDELL ROAD,E01031471,Arun 006B,Suspect charged
d9d56c5bd4e629cdda0ddfff04ac12bba46d77bb072e1ada873e31338718f919,2012-06,Sussex Police,Sussex Police,-0.320960,51.069829,On or near HURST AVENUE,E01031653,Horsham 006C,Suspect charged
835ae08225e4f8204bcca83ef52169f640d255228b92e3d83bb9dd302a85cac8,2012-06,Sussex Police,Sussex Police,-0.387720,50.810482,On or near BOUNDARY ROAD,E01031807,Worthing 010B,Suspect charged
148e89966c6a91794c6ed350b66332568f7700a84266603417835eccfab460cb,2012-06,Sussex Police,Sussex Police,-0.707848,50.786373,On or near RIPON GARDENS,E01031384,Arun 018E,Suspect charged
108c4ca08b8d30aaf273d5d3dcd46455011067fda342e02c0279030c59b50c55,2012-06,Sussex Police,Sussex Police,-0.687288,50.783958,On or near KEATS WALK,E01031435,Arun 017C,Suspect charged
e7127da63c8238bbb8a24fe6882bcb38b3ec3b913f6d131cfffb60ce9f1ec4b3,2012-06,Sussex Police,Sussex Police,-0.726449,50.785759,On or near STONEHILL CRESCENT,E01031446,Arun 019C,Suspect charged
f8ce6233b8e881e9062829d61af1727f3b597f2d6091426113f83ccabb6dcfbb,2012-06,Sussex Police,Sussex Police,-0.689159,50.790121,On or near MAYFIELD ROAD,E01031452,Arun 016E,Suspect charged
6d83958a12d1c7e8f2050040720c11494217385c5259f1ba3e2adf3b7c3b2a7c,2012-06,Sussex Police,Sussex Police,-0.546964,50.809535,On or near PURBECK PLACE,E01031454,Arun 011C,Suspect charged
73d03593ab3af2d15b90bd3e39bb4f7f0f1f5afd3b81e91a18e26b6f7af32101,2012-06,Sussex Police,Sussex Police,-0.628398,50.845683,On or near BURCH GROVE,E01031466,Arun 003F,Suspect charged
5ef9c66c810253433b7d75e00a41f72f7fa6bbbdf3a3d3d7df36d960518f6e1c,2012-06,Sussex Police,Sussex Police,-0.848797,50.832265,On or near WESTWARD CLOSE,E01031474,Chichester 011A,Suspect charged
a2ab90cf5e9c362e03c194d703499bd45158b3e8e9105541fa8d9b73d456ed57,2012-06,Sussex Police,Sussex Police,-0.758907,50.833951,On or near SANDRINGHAM ROAD,E01031480,Chichester 010A,Suspect charged
b4588eb62e48069792f40a60e3fd23c01464a38748c8ab8034a280f2cc2f250b,2012-06,Sussex Police,Sussex Police,-0.759703,50.836064,On or near KATHLEEN GARDENS,E01031482,Chichester 008A,Suspect charged
c67d20d166adecd7368847fc20a22e7c59f81b801d7736bde5b4e00d7762b220,2012-06,Sussex Police,Sussex Police,-0.802408,50.834370,On or near FERNLEIGH CLOSE,E01031493,Chichester 011B,Suspect charged
1b9c63a04fb2f69564fcc86c538eefacffc840c0a7b3a102f19246317a40e2fa,2012-06,Sussex Police,Sussex Police,-0.185356,51.117021,On or near Parking Area,E01031585,Crawley 004C,Suspect charged
1ad30fd052c565d95a33d8b141f765842d3cd7153cfb45aae9a7b8dd469d8d79,2012-06,Sussex Police,Sussex Police,-0.364897,50.834411,On or near SOMPTING BY-PASS,E01031823,Worthing 004D,Suspect charged
2d9fcc48d674bb573a26f4d1a4ccd53e072a9bf90b7cecf290b9c08fbad459bd,2012-06,Sussex Police,Sussex Police,-0.218059,50.833520,On or near ST AUBYN'S CRESCENT,E01031348,Adur 004B,Suspect charged
a346125edffe8291ab0e34a556a55931767aa7cb86d0024897ea85cb3f2ace86,2012-06,Sussex Police,Sussex Police,-0.676653,50.800403,On or near TAMARISK CLOSE,E01031404,Arun 014A,Suspect charged
a29dc3044bae21d8aa113c4d8f0211f56a48a988adea92bb386a46453ddf9cf3,2012-06,Sussex Police,Sussex Police,-0.673220,50.787828,On or near LONDON ROAD,E01031432,Arun 017B,Offender given a caution
c92587757851799acb5a1b8f983b24c2af5898e99ff5ab563329f0581c81a774,2012-06,Sussex Police,Sussex Police,-0.674957,50.784601,On or near Supermarket,E01031436,Arun 017D,Suspect charged
ea8a7be643b678fc8fb26ca7a0ed27da2373aa78a46fcd16794bb5d2645ff00e,2012-06,Sussex Police,Sussex Police,-0.543300,50.805928,On or near Ferry Terminal,E01031454,Arun 011C,Suspect charged
d30ec701640baab7296866d61a5199c82c2c40c6d0154daa598ea78266f918ba,2012-06,Sussex Police,Sussex Police,-0.579818,50.816207,On or near Prison,E01031470,Arun 006A,Suspect charged
d0e28a16df4132909acfdb7b7e5e75a4ffd373c9f03481033d6d60a8dbed157d,2012-06,Sussex Police,Sussex Police,-0.772494,50.836235,On or near THE HORNET,E01031490,Chichester 010D,Suspect charged
addb103cc72e149c0308434097ae1a68e802ed3a5feb9271cbb2134639d66eaa,2012-06,Sussex Police,Sussex Police,-0.772494,50.836235,On or near THE HORNET,E01031490,Chichester 010D,Suspect charged
6436aa7ba67b7b2cec45114387f22e910e6c4f86da58d8df65b798fcf789565d,2012-06,Sussex Police,Sussex Police,-0.776502,50.831241,On or near KINGSHAM ROAD,E01031492,Chichester 012B,Suspect charged
ae1036659f5adebb817759a3f3187c04ac818fea4ec2dc49d3fe0d8106aeb85b,2012-06,Sussex Police,Sussex Police,-0.789986,50.844656,On or near GILBERT ROAD,E01031494,Chichester 008E,Suspect charged
93a43cb811cf40a93964bfe717d3b14a8c17c7bd3aaa7e5a027e941c17f2962d,2012-06,Sussex Police,Sussex Police,-0.797219,50.840108,On or near BISHOP LUFFA CLOSE,E01031494,Chichester 008E,Offender given a caution
cb838e18d1c9afc3ccf42010b3103984fb9c06671e45cf9eb6b69fff350ca7c9,2012-06,Sussex Police,Sussex Police,-0.848266,50.757411,On or near SILVER WAY,E01031499,Chichester 013A,Suspect charged
853671a70125bb54ab1473889abce681190cd2ceeddd2bd69e5adb97558e7f2e,2012-06,Sussex Police,Sussex Police,-0.684266,50.804716,On or near BRAMLEY GARDENS,E01031402,Arun 012B,Suspect charged
7556bc892d97461df515ae0c7d3900d7be2c653ab5bdcf08e41a40619032794f,2012-06,Sussex Police,Sussex Police,-0.670451,50.789406,On or near Pedestrian Subway,E01031432,Arun 017B,Suspect charged
79d48455adb253e4b05e708aa5f345d7d257bfcc64cac16f143063ec45822fbf,2012-06,Sussex Police,Sussex Police,-0.687288,50.783958,On or near KEATS WALK,E01031435,Arun 017C,Suspect charged
aacbd874aac8a18d7eed87aee91c228bb7180e6897e615e2d5ce874617a66ca5,2012-06,Sussex Police,Sussex Police,-0.671484,50.796001,On or near DURBAN PARK,E01031441,Arun 014D,Suspect charged
f762d7a863917ff89ccc48a8e90e555f30ac62dbfdf842d2b6fb5d9ab22c3f5e,2012-06,Sussex Police,Sussex Police,-0.738264,50.770024,On or near THE PARADE,E01031448,Arun 019E,Suspect charged
6b7e533b0128c737c61d7d896c876aa62f314d6ec5b1792918360e828d119311,2012-06,Sussex Police,Sussex Police,-0.687688,50.792991,On or near COLLYER AVENUE,E01031450,Arun 016C,Suspect charged
4da12c97858de2e2f7f91a735bef6ab5a807360195f7271e2ee3f563e594d51f,2012-06,Sussex Police,Sussex Police,-0.759703,50.836064,On or near KATHLEEN GARDENS,E01031482,Chichester 008A,Suspect charged
a9509a1396dc0c770eb7bcd4d640bb47de8f86690acbf4a62b791d262ebea670,2012-06,Sussex Police,Sussex Police,-0.780512,50.832120,On or near Bus/Coach Station,E01031490,Chichester 010D,Suspect charged
c95ba057739384d34c7e6b7440e955a625d53937e92af364b9972edba6ae4898,2012-06,Sussex Police,Sussex Police,-0.780005,50.830855,On or near Police Station,E01031492,Chichester 012B,Suspect charged
98f4fb0c06f5e588c4199f9527800d167f2b10790677fa7f27a12525cf0bc248,2012-06,Sussex Police,Sussex Police,-0.930208,50.824757,On or near JAVELIN ROAD,E01031532,Chichester 009C,Offender given a caution
993c596214c9f0b43dc930ef8a23c567bae5e0885fc51ad5e8ba37bf8cfe4465,2012-06,Sussex Police,Sussex Police,-0.188604,51.114337,On or near Parking Area,E01031585,Crawley 004C,Suspect charged
db80e8bf015cdb99b9c085af220859291d942036b0aa10940eaf7ff44ce997af,2012-06,Sussex Police,Sussex Police,-0.734505,50.780019,On or near SPRINGFIELD,E01031445,Arun 019B,Suspect charged
34ffe6dc3670492fa1f17c5b7bab0626bccc54d1cbe490f756aac15cd7bf8f7d,2012-06,Sussex Police,Sussex Police,-0.777703,50.836884,On or near ST MARTIN'S STREET,E01031486,Chichester 008C,Suspect charged
68c0d287968cb201770e12692c17134c3b8e0720f5db4a1f649b0512344890cf,2012-06,Sussex Police,Sussex Police,-0.769016,50.845929,On or near GRAYLINGWELL DRIVE,E01031488,Chichester 008D,Suspect charged
18cd3ad7ef3278f8e39211d58aa221d665b0eed479ab95d0ae85d981935bfd9e,2012-06,Sussex Police,Sussex Police,-0.775899,50.835830,On or near BAFFIN'S LANE,E01031490,Chichester 010D,Suspect charged
422043a0a2bb45800730d4a8c1a25c6e988e859d520e3288a7d1e3b60cb0620f,2012-06,Sussex Police,Sussex Police,-0.792082,50.822878,On or near DEER CLOSE,E01031496,Chichester 011C,Suspect charged
9e755b572cc665d7c006f9eb3d8d491b0537d456943fe76d5aec5a05a71aae72,2012-06,Sussex Police,Sussex Police,-0.201961,51.126900,On or near MOLE CLOSE,E01031573,Crawley 001A,Suspect charged
20aede8df3fc45fabee8e7c8068fa210a9100731aa9c70631d128ed5e89617c4,2012-06,Sussex Police,Sussex Police,-0.151403,51.114969,On or near BURLEYS ROAD,E01031594,Crawley 005C,Suspect charged
b2e53612f72334fd27ac34932bcb51912ef4309d58eda82770269146a2927f58,2012-06,Sussex Police,Sussex Police,-0.315111,51.078773,On or near TREFOIL CLOSE,E01031644,Horsham 002A,Suspect charged
7c3139e68aae1d1d9830c3fb76116a2e3c7d21b3a3dec686b7bc3ef936097be5,2012-06,Sussex Police,Sussex Police,-0.301874,51.073024,On or near FITZALAN ROAD,E01031670,Horsham 001A,Suspect charged
46e6a6661ebb53cbd8c81b4b98e1c3410089df57e3f06ed0636b5bcc6c9bc22e,2012-06,Sussex Police,Sussex Police,-0.095171,50.992110,On or near HIGHLAND ROAD,E01031751,Mid Sussex 009A,Suspect charged
bd812a7e16ef97375d0885dcb0a31f411bdc176a94976204e1a2251f6b9e1546,2012-06,Sussex Police,Sussex Police,-0.193943,51.123629,On or near CRAWLEY AVENUE,E01031573,Crawley 001A,Suspect charged
993c596214c9f0b43dc930ef8a23c567bae5e0885fc51ad5e8ba37bf8cfe4465,2012-06,Sussex Police,Sussex Police,-0.188604,51.114337,On or near Parking Area,E01031585,Crawley 004C,Suspect charged
c77a78039680b4245cd3b048497489033c01833c03f47d38788ce1e796a1d9af,2012-06,Sussex Police,Sussex Police,0.135164,51.014351,On or near ROYAL OAK LANE,E01021145,Wealden 008B,Suspect charged
8659f4b78a7429c6fb023d96b759603382b392bb4d27d399f22ca48735cbc14a,2012-06,Sussex Police,Sussex Police,-0.148101,51.118217,On or near BALCOMBE ROAD,E01031593,Crawley 002E,Suspect charged
0cd7d03dc97cf7ab821e4a9624dfd5aed9fdc4c3151bb3db1c4599159962e7ec,2012-06,Sussex Police,Sussex Police,-0.299078,51.073757,On or near LANCING COURT,E01031670,Horsham 001A,Suspect charged
785e7a7f3f84c1dffecc80507ff2e152e594b2953315e57c09a25347911fef3e,2012-06,Sussex Police,Sussex Police,-0.197520,50.935656,On or near ALBOURNE ROAD,E01031698,Mid Sussex 016A,Suspect charged
1fa5ae83b41a98bf80b60a6c527bb512ad2187c88cbb6cf8ae8aed618e310284,2012-06,Sussex Police,Sussex Police,-0.186910,51.116389,On or near Parking Area,E01031585,Crawley 004C,Offender given a caution
af163d395edbbb71862bc5b8faafcc4af72f52d46d4ab6aa2f7517d0c996b329,2012-06,Sussex Police,Sussex Police,-0.103797,50.824668,On or near NUTHURST CLOSE,E01016866,Brighton and Hove 025C,Suspect charged
4e4f1f4f257a1461ee00478f930bd3570b1d7e8aba5292fea82c443494cd45b3,2012-06,Sussex Police,Sussex Police,-0.146106,50.821894,On or near RUSSELL ROAD,E01016952,Brighton and Hove 027A,Suspect charged
d81dfde97cef1c6a00dc18126de595dfc53b48d82178c16926c6a9f443e63d8d,2012-06,Sussex Police,Sussex Police,-0.152071,50.825073,On or near Supermarket,E01016953,Brighton and Hove 027B,Suspect charged
fd82d6cd469b5d002195deacd2f979cc28bc6bdf4a65ce6cf108953c0f6ff912,2012-06,Sussex Police,Sussex Police,-0.105361,50.813757,On or near Parking Area,E01016957,Brighton and Hove 032C,Offender given a caution
afeeb627f0549889f301369a3d4a54e6ce734bebce0795ce7d3b7d6d923752c6,2012-06,Sussex Police,Sussex Police,-0.124810,50.837463,On or near Petrol Station,E01016971,Brighton and Hove 015D,Suspect charged
1a96cfd0d366cd480b94f7fd60f5c61fbca15268afb520dcb53433e2e8c32703,2012-06,Sussex Police,Sussex Police,-0.106883,50.830518,On or near HAYBOURNE ROAD,E01016864,Brighton and Hove 025A,Suspect charged
ff805e2beca70c5ad8940257fdca6159401eb01157ea26f4396ee6f9b1f7558a,2012-06,Sussex Police,Sussex Police,-0.196594,50.842156,On or near ROWAN AVENUE,E01016879,Brighton and Hove 013A,Suspect charged
18d1a834992b7505b0a852d930122b88641ab2509b2a75495bee6c960529b288,2012-06,Sussex Police,Sussex Police,-0.185129,51.115893,On or near Shopping Area,E01031585,Crawley 004C,Suspect charged
34bf4b89e4fa72e6280544d7111465c24397ccd217b3653a4684756aaef4d9b5,2012-06,Sussex Police,Sussex Police,-0.132343,50.828779,On or near PHOENIX RISE,E01016894,Brighton and Hove 022C,Suspect charged
6cfdead258e1e50ea069a156ad6902be99ce58b5965c8b92ee7f7e3fd79ba6b6,2012-06,Sussex Police,Sussex Police,-0.148275,50.829519,On or near MONTPELIER CRESCENT,E01016950,Brighton and Hove 024B,Suspect charged
f5a660c54d4b9aec5e2e45f61bc172f408272ccf7fbcc8152c6aef75c3c84b69,2012-06,Sussex Police,Sussex Police,-0.136694,50.821510,On or near OLD STEINE,E01016969,Brighton and Hove 027E,Suspect charged
0e26e8caab0bcf9bb606a1a3238229b0c5d580774dd82bd8a951602469425d22,2012-06,Sussex Police,Sussex Police,-0.144098,50.824200,On or near QUEEN SQUARE,E01016969,Brighton and Hove 027E,Suspect charged
