Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3f5936f7dd336828bb05e06ca6e9b70030a6b9cbca922c5f91f52fbc57e7e35b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.178997,52.050562,On or near NEWTON ROAD,E01029990,Ipswich 011B,Offender sent to prison
9d850a0ed49f8887cc64b3ffd2029a35e90febd3dff2e78a6cb260333accca5d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.143787,52.320115,On or near MAGDALEN STREET,E01030052,Mid Suffolk 001A,Defendant found not guilty
1781bac0fd29046ba87ef571ec9af7e3195e2fb2d617f9b87c8890aadf2b78e6,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.829929,52.230455,On or near CHURCH ROAD,E01030086,Mid Suffolk 006D,Offender otherwise dealt with
d13f1427bb1d13f270fae717f8c66faaa24aa51f1001a1bc797498985270ae34,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Defendant found not guilty
e5c1e63f07fb9c2907971564d6e4d2905cca30cb2d99d8fd11845d7fa08e8019,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.158372,52.058663,On or near ST MARGARET'S STREET,E01033129,Ipswich 007H,Offender given conditional discharge
10198dbd7a3a2c135f76f24ab5edd42663c2d64cc1083bbbb6725d6079a14268,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.321801,51.960885,On or near FERRY LANE,E01030171,Suffolk Coastal 012A,Offender given community sentence
c5678be8ecc52489fbfcdbd5c772780daf70629bb0566f6e8e6a5f40e263df12,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.127704,52.078710,On or near Supermarket,E01029976,Ipswich 002D,Offender given suspended prison sentence
063333814d99899133619462cc501c05c337d007cf6c8a2418e5f1c4e8cf227e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.199895,52.053125,On or near HEATH LANE,E01029966,Ipswich 009D,Offender fined
8a2c741f81d64fe6b6ce28a115f0caf12130064deb996c596844119fddd7348c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.750268,52.473744,On or near STATION SQUARE,E01030250,Waveney 004D,Offender sent to prison
92280ad84ca6e57c28786f25265e6f71543ff9d1bbf4d49574c24b2143f99b3f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.134459,52.342199,On or near B1077,E01030064,Mid Suffolk 001C,Defendant found not guilty
5b5070a6795f71ca598879ed360bb3cea1e156a33c37790f35e367a7ef0837b9,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.699461,52.260788,On or near DEVON CLOSE,E01030139,St Edmundsbury 003C,Offender given community sentence
3575cc77cde50641ebb847c70cd7656a8d3e607858dc10bf653049a6ee8fee5e,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.424144,52.078301,On or near IXWORTH ROAD,E01030114,St Edmundsbury 014F,Offender sent to prison
41b257646ac80843e0758151a2b9cff3a4f88b24a9daf13ec41ed599fd75e1a8,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.633530,52.086811,On or near POOLE STREET,E01030099,St Edmundsbury 010A,Offender fined
9c70913611244b3cfe114b420aa17d7d83ccd4978a677b0bfb0860a3932693ea,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155437,52.055728,On or near Bus/Coach Station,E01033125,Ipswich 007G,Offender fined
f974dbb56ac880520efc74578979437809c77532cf6b0ae41d5b374d4c542d60,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.917675,52.055699,On or near Sports/Recreation Area,E01029911,Babergh 004F,Offender fined
d2d674fa7031b4cd71a2b13eb0669df1916ea0704e71940054584a95da025c39,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.569289,52.427253,On or near LONDON ROAD,E01030286,Waveney 011B,Offender given community sentence
7cdab8c8b2c386da5aa6b479fd60aaec5188173d86111bf898b504bac4955f15,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.403986,52.242619,On or near Nightclub,E01029925,Forest Heath 008A,Offender fined
6bbfe459d69f4d977ab156e1df5869f26bb31b73ad458a2b3d126c9289dc6e20,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155995,52.058268,On or near Nightclub,E01033129,Ipswich 007H,Defendant found not guilty
5f370b1aabd2e4da4ae8056824df25dabceb39ad7b1009596f340011f568816a,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.517134,52.246006,On or near HIGHWOOD ROAD,E01029941,Forest Heath 005A,Defendant found not guilty
b7e6f13ffdadc41c1436845890a85376df2b68b52677ac2711d785fe4e17642b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.726263,52.464573,On or near HOLST CLOSE,E01030291,Waveney 008E,Offender given conditional discharge
d3f21f28f586494e8db771055e9d985de8d6cba4f94938005da28c34d7f06a9b,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.363579,52.150397,On or near VINERY CLOSE,E01030220,Suffolk Coastal 005D,Offender given conditional discharge
ecec1d4830afc1ee0f46b6a43a3e5e38437c2859fd193306eb6bab6d99cbb3a6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153919,52.043510,On or near COWELL STREET,E01033122,Ipswich 012F,Court case unable to proceed
ede4dd75154facaa5fd5b745ec45cf0b9ebe50d0b634eee4ade8e9ba8c897d80,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.151824,52.055187,On or near CROMWELL SQUARE,E01033124,Ipswich 007F,Offender given conditional discharge
94ebb5cf8ac12dafbe6290a1f02cda693415be815ea214f43f471de221410765,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.456189,52.449657,On or near ALBION ROAD,E01030231,Waveney 013B,Court case unable to proceed
da861f2b453240edf31cc2b2f8a2866ed2ff6782b8b9d8202955767ab4c1f09e,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.517134,52.246006,On or near HIGHWOOD ROAD,E01029941,Forest Heath 005A,Defendant found not guilty
0a8c4678af6ebd64eebe89828366a92e947144238312476774d5b8852c3df123,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.363236,52.152637,On or near Supermarket,E01030220,Suffolk Coastal 005D,Offender given conditional discharge
b06e44b5c60cf83d8ae0ffb1e924327b68f09f6a4e9bd10addd33659d799dc56,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152397,52.057717,On or near Theatre/Concert Hall,E01033125,Ipswich 007G,Offender given conditional discharge
772853bdba3509e24001e3e4ad6033367045d3b02afdef65049a3358007763fb,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155483,52.055961,On or near DOGS HEAD STREET,E01033125,Ipswich 007G,Offender given community sentence
5ccb92dd1793563d3aeb800931dd80e2abccc7f18bd2b42ed0601f4c432c9a77,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.956674,52.051992,On or near DURRANT ROAD,E01029893,Babergh 004B,Offender given community sentence
9f7166fb13dbc1c1ea9341850d058359b49653f17eb2085a5090981f937e878f,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.102456,52.121676,On or near SORREL CLOSE,E01030046,Mid Suffolk 012D,Offender given community sentence
db01e0c79691cc865d0d5a1a931565b3352c6e4972b58a22d16d770c70e7e0ac,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.743411,52.044931,On or near HIGHFIELD ROAD,E01029913,Babergh 007B,Offender given community sentence
27269259336d9cd9817baf301bbb676b9fe015ca72c3e212e4947cf6a83affc9,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.147241,52.320194,On or near BUCKSHORN LANE,E01030052,Mid Suffolk 001A,Defendant found not guilty
8e1a9ec30a2fc40a3b155e067e910b594e4f824356b67cb2c9f844adbf0e45da,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.754610,52.481314,On or near Parking Area,E01030247,Waveney 007A,Defendant found not guilty
2c32130f00fb96ea5917e32fc8cc3125aa310d212bcd19b02aea57d69cc89af3,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.596779,52.449157,On or near BLYTHING COURT,E01030294,Waveney 011E,Offender given community sentence
ec01fa89dd71d4a663d6082c4c6508e4869487b395a16f02f1bcd7a0dbfb40d0,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.744563,52.040399,On or near WARNER WAY,E01029913,Babergh 007B,Offender given community sentence
900906abb8bb5270ecc453f9dc46c6293519c4452a675d69b3b3b3e1a6aad1ad,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.579920,52.204970,On or near EASTWARD HO,E01030188,Suffolk Coastal 004D,Offender given community sentence
33e2e74bcfc179eb9d56a8dcca1de947a2998feb32ade73b9bd4334af23fb833,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.127111,52.079203,On or near Supermarket,E01030032,Ipswich 001A,Offender given suspended prison sentence
5bd2df804d4ed3dae9a0b4bc55c7ed740ab4f6b561e09fdc35fb2cfd83a5f082,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Court case unable to proceed
3b1908d05bb0610550e2cffc2b1f00e65857839ba0c3d3e1e2de35c968a8d15e,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.571965,52.447050,On or near STANTON CLOSE,E01030226,Waveney 011A,Offender fined
d811c5cd098903fdeb24896cfe9dddcbb1b971b379b710a5c1fb0355190c376b,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.401304,52.256171,On or near WESTON WAY,E01029955,Forest Heath 006D,Offender given community sentence
2ef34a20abb5cfc48a4255e1d60382327da231cf8dccc8d4d7b0e28889964f65,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.127481,52.082412,On or near SHAKESPEARE ROAD,E01030032,Ipswich 001A,Offender given community sentence
6fad8c3cad81e53f54e3b0236e4f1678c798ef2e238932f45660731c50bed934,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.139663,52.064218,On or near PROVIDENCE LANE,E01030022,Ipswich 006A,Offender given community sentence
85d5f0c5cb76165cff48921467acf346b9bc9194c1bbbf9c20033b3ed44c57b6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.352103,51.961716,On or near ORWELL ROAD,E01030165,Suffolk Coastal 015C,Offender fined
d3816e0be4fda778e778f216ca204c1d20e8be98413e7ac60fc51a19e21c3c0a,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.508063,52.340934,On or near MILL STREET,E01029947,Forest Heath 004E,Offender given community sentence
8f534868b8cb2025be2af349541e06295bd425525921a721c808becad9fff47a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153919,52.043510,On or near COWELL STREET,E01033122,Ipswich 012F,Court case unable to proceed
597000a214bc2651d1862dd68f289a4a0bb62a0a0ff2771a1040318fcaeeaaf4,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.448470,52.074489,On or near ASHLEA CLOSE,E01030106,St Edmundsbury 014B,Offender sent to prison
16529518515d8da6672dac1a0f79123a1e0be59c039492aa2a5bf6d114c31607,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.481128,52.212247,On or near LINCOLN AVENUE,E01030210,Suffolk Coastal 003D,Offender fined
df70d0b5e283c4238edba6accd8c4beeb6e61c0d3d8f8d401a35379736a294da,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.699986,52.463474,On or near KINGFISHER COURT,E01030234,Waveney 009A,Offender given community sentence
69406f7bcf17cad17a068323ae59c1660614fa6108531359944a6ebc0fbde645,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.192997,52.060931,On or near CROFTON CLOSE,E01029964,Ipswich 009B,Offender given conditional discharge
aaa8162d0ecbbdfa9d1879a67f4b5e55af2708686ee5304a6f7545e7b91f0c68,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.992060,52.187323,On or near Parking Area,E01030073,Mid Suffolk 008A,Offender given suspended prison sentence
ad93805f68ef6fc8a89a2dbc0549ee4b448e2ed6b095c793ee52c6460edccd5a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.277346,52.066033,On or near Petrol Station,E01030190,Suffolk Coastal 010C,Offender given community sentence
b95af2ace8d68ec323f87c03fa835d8b49d49bd449856de89c14b877f62b3d59,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.351720,51.962636,On or near Supermarket,E01030165,Suffolk Coastal 015C,Offender otherwise dealt with
dee928a91ac805ef1ca990aa355b37fb1deb67db16f4793601744d005a9f33ee,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.511816,52.342392,On or near Supermarket,E01029947,Forest Heath 004E,Offender fined
aaa8162d0ecbbdfa9d1879a67f4b5e55af2708686ee5304a6f7545e7b91f0c68,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.992060,52.187323,On or near Parking Area,E01030073,Mid Suffolk 008A,Offender given suspended prison sentence
292712118c161c98166ff1552c205846f2e4f742baf50bcd99b4548342b6f783,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.174922,52.067149,On or near SOMERSET ROAD,E01029997,Ipswich 004A,Court case unable to proceed
355e50e7f5a187e537125d6a0b81a15e508033e54eea8e39cbbbb5d8fbd6b098,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.043684,52.101642,On or near HALL LANE,E01030041,Mid Suffolk 011A,Offender sent to prison
94715c4ec62bb92252580886cf48fefc562f4dd27979f83a7ae82d6fe41da53d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.157212,52.055870,On or near TACKET STREET,E01033125,Ipswich 007G,Offender fined
37f113d8f896f1f9c08d2a6cea273aecb049f70c7d359f8c3a6adf7c3e21ab95,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.155239,52.056858,On or near Shopping Area,E01033125,Ipswich 007G,Offender sent to prison
395d23c2164b8d45fa226a90b68a04714a2ac4e5af2f55e26a56750b6251bb91,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.754126,52.477876,On or near LONDON ROAD NORTH,E01030247,Waveney 007A,Court case unable to proceed
19736795a04ab5f2ab273206923d77572dd77386f466f51faa481ae3445a0025,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Offender fined
42c48633e42b2f4a67f8543a91458742cf76d1ede5c9bd42e76b176527454cb5,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.269397,52.067091,On or near Police Station,E01030191,Suffolk Coastal 010D,Offender fined
e322f631733c73f87438b3cbc7082074fba985d0b45c315dc666ed138b97192a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.363236,52.152637,On or near Supermarket,E01030220,Suffolk Coastal 005D,Offender given conditional discharge
4bc284542a6e6f285d5e5108c840f4750c47c3da54bd8fced374e9551d02c2ab,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.633139,52.428631,On or near B1106,E01029928,Forest Heath 001C,Offender given conditional discharge
091ab38d6620efce6f87fb9e71ed0b0d3b545629183486e165afa2d0dda10c3d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.147235,52.073531,On or near BARONSDALE CLOSE,E01029973,Ipswich 002A,Offender given community sentence
81103134596ec1907603c874479063f80b2da96d5abfb5d4cc14a49c747a5002,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.741519,52.470639,On or near HORN HILL,E01030258,Waveney 007D,Offender given community sentence
bf32003b4058d71764fe6bb5ef077d1ada26d4276662aa7461c259f9a13fb98a,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.152097,52.053668,On or near GREYFRIARS ROAD,E01033124,Ipswich 007F,Court case unable to proceed
702c4a8641d7f10b26bab8ed277e50b9bef5fd7cf4ee86b77c7f7a0f26901b1f,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.713875,52.245547,On or near HIGH BAXTER STREET,E01030091,St Edmundsbury 006A,Offender given community sentence
3707203bcc337989ffc35f468d0242b37e3e32f146699e18801ac006bb6e6680,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.739758,52.485284,On or near LARCH ROAD,E01030262,Waveney 002B,Offender fined
a63d07385874d3909174fb37e8686fdfc7f5dbaba99b470e4173629e72ffb4ac,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.723527,52.453460,On or near FLORA ROAD,E01030273,Waveney 012F,Offender given community sentence
cadff148448e87c8545d57d34b56b3affa1bae88ba394db118b636831b3ebf1c,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.382913,52.050950,On or near VILLA HILL,E01033448,Suffolk Coastal 007I,Offender fined
9afba7bf6aa353bcc1702462c178271f3e1ccf180adee94ba404b26e524691bb,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.703808,52.260203,On or near LANCASTER AVENUE,E01030139,St Edmundsbury 003C,Offender given suspended prison sentence
93a652e2464b73c2f5021db8bf6ab050a84fe623962f346705d645c28d8f4540,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153919,52.043510,On or near COWELL STREET,E01033122,Ipswich 012F,Court case unable to proceed
f4069c06e336bc0f57cc0455080c378476e9e8c2aac7caaeaf9edc6ad5ff3c37,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.703808,52.260203,On or near LANCASTER AVENUE,E01030139,St Edmundsbury 003C,Offender given suspended prison sentence
f2342399824a59fe0af418a3ebe9ec1e18a56fb6a5ca27062f355112200b6132,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153904,52.056750,On or near Shopping Area,E01033125,Ipswich 007G,Offender given community sentence
b786802f0817b80d25d2dfc255a807c8424f88d42bad2cfba53794f1332ca295,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153387,52.056035,On or near FALCON STREET,E01033125,Ipswich 007G,Defendant found not guilty
91c06beaf357abf2817f86df36a0d92f25d75352e0f18945a55d521b37695820,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.187086,52.051692,On or near Supermarket,E01030006,Ipswich 008E,Offender sent to prison
6f81b169a64eafdec03c8fe777364709770d4a047728f64304b310f1d5974566,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.451497,52.083662,On or near FALCON CLOSE,E01030105,St Edmundsbury 014A,Offender sent to prison
44ba460890f1f446ec222a50d00268223ec678b557abfeaa3e0e1bcbe572925d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.733603,52.497325,On or near BRIAR CLOSE,E01030281,Waveney 002E,Offender given absolute discharge
470801bc5451685fb9e9f7d312ffd5269efe888b94958269b5d147ddb7766682,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.439164,52.451449,On or near Police Station,E01030230,Waveney 013A,Offender given conditional discharge
2b5acc21d8c85d8630ab8372c2f8abd27553f4870e408e4e8cd1005c64a33a9d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.170026,52.054896,On or near GROVE LANE,E01029962,Ipswich 007E,Court case unable to proceed
3e7e16c3ca970b7d6f802411cc8909839ed922f4efe7a9f77a0ecf9725349121,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender sent to prison
1c83d7ab8cb081b738f339c01003f7c19b882684167c7a65b77fa1f20a0fab64,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.429200,52.093718,On or near SPERLING DRIVE,E01030110,St Edmundsbury 012B,Offender given community sentence
065363f244ce0e5be4d2b51211d5957a3c941f3eb5af82e740c22624e8c95705,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.337942,51.972364,On or near Supermarket,E01030160,Suffolk Coastal 014A,Offender given suspended prison sentence
11b920de3bc9b67739938162b6196ddd7baba1cd44e203483cc2b002ea8011e1,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.149178,52.059251,On or near ST MATTHEW'S STREET,E01033125,Ipswich 007G,Offender given conditional discharge
75c554ff9ee14522a45f0f4f786a29b702e6fac4fb31e4430bddf939dce07cf6,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.115456,52.105297,On or near POPLAR CLOSE,E01030045,Mid Suffolk 012C,Defendant found not guilty
d8233d59c8e5474e6d51156bf872aade3ae103a37fcf2109291491863d374635,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.699461,52.260788,On or near DEVON CLOSE,E01030139,St Edmundsbury 003C,Offender given community sentence
5df93f497f6fa5c6c104a79cf9ddd08e3bac7865d22c20f0917683ec3d8caa8c,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.684094,52.250698,On or near GREENE ROAD,E01030125,St Edmundsbury 007D,Offender given conditional discharge
e51c1dacbe1b3d2a2effcc7122181dac266b7a58f0aeb1f433e2ee8e0ceb161d,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.753719,52.487279,On or near DAWN POINTON PLACE,E01030247,Waveney 007A,Offender sent to prison
8d0bdb276bc19775fe9d58ab4040030766b91df49cad56aa18e3ff1524d50755,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.153147,52.058641,On or near LLOYDS AVENUE,E01033125,Ipswich 007G,Offender sent to prison
e3c6d79c928e73c23f952fa4208a65ea75951df26680f213ea83a2c4437ea722,2013-09,Suffolk Constabulary,Suffolk Constabulary,0.382277,52.248652,On or near Race Track,E01029951,Forest Heath 008D,Offender given suspended prison sentence
c44928f65126622442727c621c58f115f006bffa76c6825cc3a4a388ec046112,2013-09,Suffolk Constabulary,Suffolk Constabulary,1.328331,51.971197,On or near BARNFIELD,E01030169,Suffolk Coastal 014D,Offender sent to prison
