Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
03a6eead1f92e5363c146678c7053e3503fee4048b7c77538656df7f4ffdb44f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.871242,52.247352,On or near Sports/Recreation Area,E01027136,Northampton 013A,Investigation complete; no suspect identified
e973516e45659a08d6dbb4c2ea99ca7b6e2a754d545e6b4f794a5a731fd489dd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.871221,52.248179,On or near Sports/Recreation Area,E01027136,Northampton 013A,Investigation complete; no suspect identified
94b32d98006be608d2f553b0ce04c5100a245f3f12bb714520907cf4d1a28f40,2013-09,Northamptonshire Police,Northamptonshire Police,-0.831507,52.275610,On or near MIDDLEMORE,E01027247,Northampton 004C,Investigation complete; no suspect identified
864824a0ad0864349da66b84c453057af95dea3143e47acfeb5cbf0b655dd442,2013-09,Northamptonshire Police,Northamptonshire Police,-0.589075,52.292752,On or near COVALLEN COURT,E01027060,East Northamptonshire 009C,Investigation complete; no suspect identified
af1434c87acab099b8547d47cee7b0443c02c431f2e57c5aef1df399b3e06b62,2013-09,Northamptonshire Police,Northamptonshire Police,-0.815690,52.266884,On or near HOPMEADOW COURT,E01027199,Northampton 007D,Investigation complete; no suspect identified
577af7b452cd9dea0eff0e358e7ec2167f87872df551e079b58fdfa539677575,2013-09,Northamptonshire Police,Northamptonshire Police,-0.710578,52.473127,On or near KELD CLOSE,E01026963,Corby 009A,Investigation complete; no suspect identified
a74c5b4b7aead2938a1150d69c960c681150749a0bb5af1a66b8f339d741d3e4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.545238,52.340025,On or near TITTY HO,E01027052,East Northamptonshire 005B,Investigation complete; no suspect identified
de6c0e31521300be9aa8f8e65ddff83ccdf6a7e00ad3e8d00478c372bbee1198,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699365,52.487911,On or near ELIZABETH STREET,E01026949,Corby 005A,Investigation complete; no suspect identified
2142df3a78294ad47b4754862a3806c9ad79722de3ab9e6d48a1b4478f2392c5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.815308,52.443232,On or near QUEEN STREET,E01032971,Kettering 002I,Investigation complete; no suspect identified
ca07c7e850e23ac003e8b4523bf688da3a235332a0d60a00c6ea46387156ac2b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.725133,52.495743,On or near DUNCAN ROAD,E01026974,Corby 004C,Investigation complete; no suspect identified
698d2c501a25a847d3396e9f252f7d3c215ebc1dc34a7b48b2b6d34d63685a27,2013-09,Northamptonshire Police,Northamptonshire Police,-0.819216,52.269869,On or near ELTON CLOSE,E01027200,Northampton 005D,Investigation complete; no suspect identified
f6f921ca36b75d003d960846f6813c13f1a84f572c48bb9214b24ccef0e6d09e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.488411,52.566239,On or near Airport/Airfield,E01027043,East Northamptonshire 001B,Investigation complete; no suspect identified
9ec15b77ba8bfcf76eeba0d35ff790b073fa4753560abeed36844dca9fc1737b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.937431,52.239524,On or near Supermarket,E01027237,Northampton 024C,Investigation complete; no suspect identified
2a52c62177d7545d9e518380f8becce992222a00c9402c8e2a7c5d22f74177db,2013-09,Northamptonshire Police,Northamptonshire Police,-0.891200,52.229407,On or near MALTHOUSE CLOSE,E01032981,Northampton 028F,Investigation complete; no suspect identified
0846103d3d234b96da762fd5899e23bd8d07f4eceb8d35e164f4f15de6bf96fe,2013-09,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Investigation complete; no suspect identified
4161b0b86257c4e6440a0fd9ca893cd0ae3ff31247da689b9409c95076fadd66,2013-09,Northamptonshire Police,Northamptonshire Police,-0.928121,52.219894,On or near ST BENEDICTS MOUNT,E01027252,Northampton 026D,Investigation complete; no suspect identified
dcdb3fd9f3ee7e5b74bde52a098bfda45d5c5ca8be5d51cfc2066974bf2f2d6f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.807445,52.442380,On or near RUSHTON ROAD,E01027109,Kettering 002F,Investigation complete; no suspect identified
132fb80d7708c22e0f313f490a91643eda7a9f19ceb311733c034c498219b6b6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.816770,52.253283,On or near CONEYGREE COURT,E01027140,Northampton 011A,Investigation complete; no suspect identified
4adea6b1f5c39fbcff7e86a58a9cffb923706469795e5e0aa653d1a21ef4f044,2013-09,Northamptonshire Police,Northamptonshire Police,-0.882441,52.245265,On or near ST MICHAEL'S AVENUE,E01027226,Northampton 025C,Investigation complete; no suspect identified
87998918765c3a98f4fdf08748bf996650259f1eeb97a46bf431070ddd2a34b5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.722225,52.491378,On or near COTTINGHAM ROAD,E01026973,Corby 004B,Investigation complete; no suspect identified
b5e88fd1c2940955b8fb8515882108250830d0b5f9c577645659baea0e7fff32,2013-09,Northamptonshire Police,Northamptonshire Police,-0.699919,52.303554,On or near ROCK STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
7f5b3eeecefc842db173382457f73cfaf3ec2e4388c83b92dbe025d8faefb598,2013-09,Northamptonshire Police,Northamptonshire Police,-0.870390,52.238209,On or near Sports/Recreation Area,E01027257,Northampton 025D,Investigation complete; no suspect identified
b3ec6df2fc2cc1cf73446be87fa52211d92c1759ad464d2da467f500021b04d2,2013-09,Northamptonshire Police,Northamptonshire Police,-0.891200,52.229407,On or near MALTHOUSE CLOSE,E01032981,Northampton 028F,Investigation complete; no suspect identified
b0d89de1dbcf966dcbfe6f9f260582ceaa9071b47f1614f39ced41923d35051c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.892228,52.237517,On or near ST GILES' STREET,E01027223,Northampton 025A,Investigation complete; no suspect identified
647fcbd3ef60674a291f6da66bd4d91b81db6347520e800e411e14fc10b55a3a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900595,52.264568,On or near HIGH STREET,E01027147,Northampton 003D,Investigation complete; no suspect identified
5c0e03057c4b4b43196d37f83bd5da292e2fd772fb7e71caa9138833cc962a7a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.726916,52.384441,On or near SLADE CRESCENT,E01027114,Kettering 009B,Investigation complete; no suspect identified
73b7c9b416a59e9b1c836a5ace6a91c361d5374c04fe379a956bf37d941c2468,2013-09,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
edb070b4b0e656cf91dd03644664114d5012e316957f6b2061948647ea2a9cd9,2013-09,Northamptonshire Police,Northamptonshire Police,-1.162991,52.278469,On or near BALER CLOSE,E01027014,Daventry 006E,Investigation complete; no suspect identified
b1a650145de67a72cfd1d78f880f8de5d34efbe3e378c7f3789a6b4ce2710782,2013-09,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
6212f8c56f720bd1c8186b9b301bc91d747353791f076f09dbe0d42adc1552d3,2013-09,Northamptonshire Police,Northamptonshire Police,-0.685306,52.513900,On or near Park/Open Space,E01026979,Corby 001B,Investigation complete; no suspect identified
53336526db8b07e0616295234746fee986ba9efc5503793ca4ce70dc49f7b6cc,2013-09,Northamptonshire Police,Northamptonshire Police,-0.891065,52.235420,On or near SCHOLARS COURT,E01027223,Northampton 025A,Investigation complete; no suspect identified
d8094e1446cd97ecb92ce6f2e32c1a2a368147fbc5ad0a2d985b0ec380837bfe,2013-09,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
06b458ee9c047f0bd15f9d8fc00793bf1bc2c20cfda04dfa87a406b731e90dd7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.816773,52.271373,On or near LEYSIDE COURT,E01027200,Northampton 005D,Investigation complete; no suspect identified
6c05e5ad5a2f0adc0063666ed43e60e6697aefad5ce702631d414c9ff9477b00,2013-09,Northamptonshire Police,Northamptonshire Police,-0.592594,52.351036,On or near TOP END,E01027078,East Northamptonshire 004C,Investigation complete; no suspect identified
c78ea1a61ce80498f0f5a2e45ce03e84b3d5ce7ea23209c52c00eb284809ded7,2013-09,Northamptonshire Police,Northamptonshire Police,-0.814420,52.441784,On or near LOWER KING STREET,E01027107,Kettering 002D,Investigation complete; no suspect identified
f91e1e82dbd6c6b26feef63528772d5360f7b7b543a1cdf6ee9b3fd0883d8e8b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.923882,52.252932,On or near WOODSIDE WAY,E01027244,Northampton 017E,Investigation complete; no suspect identified
bab4ee0229b89b13b4621c8af97ba1d435fbb42b698b37de9aac7845518e14bb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.814420,52.441784,On or near LOWER KING STREET,E01027107,Kettering 002D,Investigation complete; no suspect identified
3a03e5674d2a4cd14776942435ad13e37ad306f22984c127996f820d02c45720,2013-09,Northamptonshire Police,Northamptonshire Police,-0.680551,52.304328,On or near MELTON ROAD,E01027315,Wellingborough 004C,Investigation complete; no suspect identified
c968ee97db24220bf7cabedafe8064cb1e665eb9432320e843649ccb66274f80,2013-09,Northamptonshire Police,Northamptonshire Police,-1.164180,52.258905,On or near PRIMROSE HILL,E01026992,Daventry 007D,Investigation complete; no suspect identified
6e65f064a023b8ba514aedf70f19d3fbeec429f85b6c6c22c354456ee068ea51,2013-09,Northamptonshire Police,Northamptonshire Police,-0.860200,52.259267,On or near LONGLAND ROAD,E01027168,Northampton 012A,Investigation complete; no suspect identified
d2a201ee4b9aa5f1f21b1bc96dd1c81003559559e54b4f09f5d51d92baf5977a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.915836,52.242277,On or near SYMINGTON STREET,E01027241,Northampton 017B,Investigation complete; no suspect identified
3025221a2cc9c35bea290ebbc7383ac6185f47ebda37efc2f3aebedf8a8b34b9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.827335,52.275991,On or near FARMHILL ROAD,E01027245,Northampton 004B,Investigation complete; no suspect identified
42aabf3b354e02396de7e38487bbaa7c8cac82aa32d6fc9570c2fa4418ba68a4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900107,52.262396,On or near HARBOROUGH ROAD,E01027229,Northampton 009B,Investigation complete; no suspect identified
4156f3447a72ee2f26f6ad7bb571eafe5d72b2471289ef8e5896320146f9a3b0,2013-09,Northamptonshire Police,Northamptonshire Police,-0.876717,52.253284,On or near KETTERING ROAD,E01027184,Northampton 015A,Investigation complete; no suspect identified
16bd19decc146f02a2195e3e3c73b6fdafae39e96c75821680731c42d5d16d9c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.713984,52.409771,On or near CHERRY ROAD,E01027081,Kettering 005A,Investigation complete; no suspect identified
03846b7b96b573f827eece21b52d011fbb2a3f3f14fd2ce435ec3d42f584046e,2013-09,Northamptonshire Police,Northamptonshire Police,-0.823468,52.253170,On or near OAK TREE CLOSE,E01027138,Northampton 016B,Investigation complete; no suspect identified
4bc01e513c12a21ca5e75975376cf24f828eed287439fa92105bd082b33060d4,2013-09,Northamptonshire Police,Northamptonshire Police,-0.884019,52.242511,On or near EXETER PLACE,E01027226,Northampton 025C,Investigation complete; no suspect identified
791cd8810bf5be6775b67784524b0001e5a93ed4aecc5975dac45f3280873890,2013-09,Northamptonshire Police,Northamptonshire Police,-0.705540,52.481262,On or near SANDBY ROAD,E01026967,Corby 006F,Investigation complete; no suspect identified
781312bb50ab8a4fe868408e28f6b30e5ea892779cac1416d02bbee9c56c47ff,2013-09,Northamptonshire Police,Northamptonshire Police,-0.720001,52.483757,On or near HALIFAX SQUARE,E01026961,Corby 006C,Investigation complete; no suspect identified
8dbcdb68e2df0fa0675920ec08c4ded0dcf715f7aa196946c84cb0bb48863d65,2013-09,Northamptonshire Police,Northamptonshire Police,-0.902082,52.238176,On or near PIKE LANE,E01032979,Northampton 021F,Investigation complete; no suspect identified
773a9d87cff8d5b4f5e1c18051ddc57b181e0610e103d115ad1f0378ab904f43,2013-09,Northamptonshire Police,Northamptonshire Police,-0.751735,52.265992,On or near Supermarket,E01027322,Wellingborough 009A,Investigation complete; no suspect identified
62e35d7e2d8b30ac6572d56d865c7560c250c895c20d477a04edb4cdbb75b04d,2013-09,Northamptonshire Police,Northamptonshire Police,-0.874331,52.243938,On or near MONKS HALL ROAD,E01027133,Northampton 022B,Investigation complete; no suspect identified
5ab109559a37bc612e7bbbb073495f0e085b1faac53b41224cd0552405d168cb,2013-09,Northamptonshire Police,Northamptonshire Police,-0.831507,52.275610,On or near MIDDLEMORE,E01027247,Northampton 004C,Investigation complete; no suspect identified
c822f97cec22190ce0c88be8405d1d724b1c567454184c57a154079cb87bfc46,2013-09,Northamptonshire Police,Northamptonshire Police,-0.583461,52.281661,On or near SUNNINGDALE DRIVE,E01027066,East Northamptonshire 010A,Investigation complete; no suspect identified
748c6feb333272463b02f1d38c735752d3adfede1d6e50469f79633f5dd7a96c,2013-09,Northamptonshire Police,Northamptonshire Police,-0.933538,52.235137,On or near Sports/Recreation Area,E01027237,Northampton 024C,Investigation complete; no suspect identified
cb913134ced1e8cf6b40acdfbf9fff431d6490e42912d29fcdfc72b9660882c9,2013-09,Northamptonshire Police,Northamptonshire Police,-0.720003,52.403984,On or near VERMONT STANDING,E01027106,Kettering 006B,Investigation complete; no suspect identified
cbcdc9755a9e5a9114c612431d8d05e357be890ffa5f7bc6484704e13fc9aa4b,2013-09,Northamptonshire Police,Northamptonshire Police,-0.726566,52.491020,On or near WINTER BOURNE COURT,E01026984,Corby 004E,Investigation complete; no suspect identified
a0400cb43d88757bd5e646e3ef70a272e73feefefd0ba461692baea5cad40430,2013-09,Northamptonshire Police,Northamptonshire Police,-0.726566,52.491020,On or near WINTER BOURNE COURT,E01026984,Corby 004E,Investigation complete; no suspect identified
432fa25bcefdab33cc63a37b40785dcbd79dbcf28f5c1f21b407c4cd634662c6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.596820,52.289886,On or near COFFEE TAVERN LANE,E01027060,East Northamptonshire 009C,Investigation complete; no suspect identified
5d85f995d46a2e7d5688df0b9e3377b0f1c36cbacc646eae32713a951aa8bdb5,2013-09,Northamptonshire Police,Northamptonshire Police,-0.900487,52.223910,On or near ROCKINGHAM ROAD,E01027156,Northampton 027A,Investigation complete; no suspect identified
0510ae2fa6c9bc6b74c35e09345fd426e4db431d3658449a9d9f3c997814c482,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893192,52.239378,On or near Parking Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
b4582232adb90afcf9221e69437e08798377fee84b821591d04395b072d84c77,2013-09,Northamptonshire Police,Northamptonshire Police,-0.728806,52.414301,On or near COTSWOLD AVENUE,E01027089,Kettering 004E,Investigation complete; no suspect identified
76a7d8accc2fab7ef449d3f69aff97dc9af6e735d754bf0215dc76fb6ae1f25a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.702499,52.299087,On or near TOWNSEND CLOSE,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
a073d56185973b1c15a4eed7432d756b3eee259aa366e151ac9f3df48a86f230,2013-09,Northamptonshire Police,Northamptonshire Police,-0.601712,52.290978,On or near FITZWILLIAM STREET,E01027065,East Northamptonshire 009D,Investigation complete; no suspect identified
67e6086547904497cf68ba40fe53bf288d7b08603d200849058b434f9722df54,2013-09,Northamptonshire Police,Northamptonshire Police,-0.702499,52.299087,On or near TOWNSEND CLOSE,E01027350,Wellingborough 006B,Investigation complete; no suspect identified
ec8a4bd45c3819a4cc69a24239d7829f022927c8eda3d0c58267f3d01507a81a,2013-09,Northamptonshire Police,Northamptonshire Police,-0.534775,52.343474,On or near HILL STREET,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
7abec749da5ca2fb9efb85377ff6dbfabc3f9cec952e3bf539a4f389e58b1418,2013-09,Northamptonshire Police,Northamptonshire Police,-0.818889,52.268373,On or near KIRTON CLOSE,E01027199,Northampton 007D,Investigation complete; no suspect identified
55ee2685bb4026669d69b6e8a24355fc82fbe7fb90f78b94b3ec52cb34b8debd,2013-09,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
81c812faacf32522aa62b11dbcceb36c32545449b94fa1f9ef375777f41602b6,2013-09,Northamptonshire Police,Northamptonshire Police,-0.716713,52.468213,On or near DENNE CLOSE,E01032963,Corby 009B,Investigation complete; no suspect identified
678a55af1b3929b00ba7849064a0cde99bce58d74960be08ad95ad3a435238d8,2013-09,Northamptonshire Police,Northamptonshire Police,-0.721916,52.300054,On or near MASEFIELD CLOSE,E01027340,Wellingborough 005B,Investigation complete; no suspect identified
dc592a792abff1b110185ab15942a38905aee2b6589e0d25df3cee573c8fc29f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.897293,52.238167,On or near DRAPERY,E01032979,Northampton 021F,Investigation complete; no suspect identified
b7c4ab8db1e1c5fea600a91d8a24497a14cb80a97d37977003ac044162c6682f,2013-09,Northamptonshire Police,Northamptonshire Police,-0.721796,52.476207,On or near MANITOBA CLOSE,E01026966,Corby 006E,Investigation complete; no suspect identified
