Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cda43e0df18ba446333eba1854ada0f46f995667b5dfd85ecbde9f5d34839fc2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.180741,52.342167,On or near Supermarket,E01018145,Huntingdonshire 008C,Suspect charged
b7a1a0fda97802af2b43aa72191f2f1f6ee8bae7e324b81bc09f5c1d36f6acf8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156500,52.663956,On or near SOMERS ROAD,E01033112,Fenland 003I,Suspect charged
5ebaebef24bf59924ea79cf172f21f311a24b4d73fa4d1d82879f37d8baa59e8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147881,52.114351,On or near RADEGUNDS,E01018303,South Cambridgeshire 017F,Suspect charged
8b1aafb5bf383df97f8c3a7094c7fabba3a4407501954fb8a57257acf96f597b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.147881,52.114351,On or near RADEGUNDS,E01018303,South Cambridgeshire 017F,Suspect charged
5163729db7e7eb9ec8d2ab8bd91358f31ce132478cd3d10b38342a5031c0bfd6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.277130,52.530752,On or near LAKE FIELD ROAD,E01033178,Peterborough 023E,Suspect charged
d434c1106eb9cfb82652f02c517a8c07a126c5784e333d8bf302e54f30725d69,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.318330,52.281969,On or near Park/Open Space,E01018115,Huntingdonshire 017A,Offender given a caution
e758383003b1035f16dca066059321380d3ceff1b3e74aa431abed75dac53126,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.322629,52.531082,On or near Petrol Station,E01018127,Huntingdonshire 002A,Suspect charged
9e257d33b7c1f5281e766f98f7ee22ae5151bc72deeafd3373975e0674045418,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.108342,52.448962,On or near Parking Area,E01018158,Huntingdonshire 003C,Suspect charged
c6a459ebba31300b985c3ee4fe752f7f8400f51b5260bb2928e1bc0a658c81e7,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.105371,52.208355,On or near COCKCROFT PLACE,E01017986,Cambridge 007F,Suspect charged
b8c0f45076da298a455e5702e4c4f5eea94dc79395dcbe48b7017719b7995b16,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.217891,52.588694,On or near HILL CLOSE,E01015615,Peterborough 013E,Suspect charged
3aa41ac4c1821836c439883f4fa364392b503f65a0271590ee7417385b6442d1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.068788,52.558335,On or near MEADOWLANDS,E01018081,Fenland 005A,Offender given a caution
dd6452e962453a0cedcd2ff2e7f8cfdf6296aa63e03dd07e0f98e743f80bfca3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.146767,52.196585,On or near ROMSEY TERRACE,E01018001,Cambridge 009E,Suspect charged
1c3b7fc44175faa276dd2d8fe44ea37425a78c87ff889b88e46463f3ba3fd6ad,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.145784,52.197754,On or near Supermarket,E01017998,Cambridge 009B,Offender given a drugs possession warning
1717c9ff538d10601ed80e0a1046551063370008f157f842bf40cedb349de0fd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.133154,52.206570,On or near Shopping Area,E01017983,Cambridge 007C,Local resolution
3e190111200adfa8f95bba29f55f391cfb8517fdffc7fb8f474a6f9df040374b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245197,52.228359,On or near Sports/Recreation Area,E01018135,Huntingdonshire 018A,Suspect charged
6216595380ba42a68ff30976fbe1824c0be28ac76c32c6ea4d53d1018b9d16e3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245401,52.572984,On or near KING STREET,E01015599,Peterborough 014A,Offender given a caution
f99eb2a21d562c1ff7828dfca251ea247bfaaca3c835e56a6e92c7dce30415c6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271251,52.604221,On or near Petrol Station,E01015676,Peterborough 006C,Suspect charged
7d9df927a3d2c1004748e2ad05e065255a030f4f9d613fc058b3e7bad63c7260,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.136342,52.220558,On or near PAKENHAM CLOSE,E01017973,Cambridge 003D,Offender given a caution
a049f0c29523c9551e478f9ffa566355391947dbcba9a68a32bd5263d348b4e8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156333,52.662377,On or near KINGSLEY AVENUE,E01033111,Fenland 003H,Offender given a drugs possession warning
fa8db2a58d01bed061815894cf1b62e9337ec213b7e895010c2717e164eb0e61,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.156333,52.662377,On or near KINGSLEY AVENUE,E01033111,Fenland 003H,Offender given a drugs possession warning
0ff7c12a0669d222da6c0410a8ad1f9872db74ccd2970526d652343adc6419db,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.210881,52.588282,On or near MARRIOTT COURT,E01015614,Peterborough 013D,Local resolution
1fa1266d73409b08017f9d8bc758a70b3f1371c8911578ef3a95e338f3434a7e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.280392,52.559328,On or near Parking Area,E01015638,Peterborough 022A,Offender given a drugs possession warning
87b3eb7b8fcd06e4a0cbaf38de8fbbbf745d4406caefdf0cd22330ebda3b3d9f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157892,52.194260,On or near TAUNTON CLOSE,E01017967,Cambridge 010C,Suspect charged
8a35eee8f4c7c3165b182352a5dceb3880b120868f75e9d6003124f794c4b287,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.253364,52.584259,On or near Pedestrian Subway,E01015604,Peterborough 010B,Suspect charged
f0354877f42c94f57b79993d23867babc0e6c6f7498891c732ff10012e99092a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.117577,52.207112,On or near Further/Higher Educational Building,E01017958,Cambridge 005D,Local resolution
a081d66865e05e6f3d7d6e5639de87b785b3a7d20ba8ecf2ca8fd0cab85ba576,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.157892,52.194260,On or near TAUNTON CLOSE,E01017967,Cambridge 010C,Suspect charged
bb294b032c5fcb6e8a78e5331dc52b656f51f5827483c2f24c249c9e2319f429,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140895,52.215683,On or near SCHOLARS WALK,E01032792,Cambridge 003F,Suspect charged
614d4254c05f70b98aa3b05e5343e7e29455bf732b301271b5493716c815ac04,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.178351,52.349962,On or near KINGS RIPTON ROAD,E01018146,Huntingdonshire 008D,Offender given a drugs possession warning
b1bfd3a6be7d514f6f24e380fc30a735cf881cd4f930c939ec2af70987960679,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.120454,52.674218,On or near TOP FIELD,E01018096,Fenland 001C,Suspect charged
8451d683a13f29fa1a04478ef0b3463d0b5b0ab6eefe3256ea262e90f60640f6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.248777,52.564538,On or near TOWER STREET,E01015622,Peterborough 016A,Offender given a drugs possession warning
7dda1915942b31de081a0b9780cc1196f17ee1edbecdce5ecbe9bda195d4aafa,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.270955,52.228326,On or near PRIORY LANE,E01018187,Huntingdonshire 019A,Offender given a caution
6c3b9c064ebca771b45aafc6ec0fff16edba2a9fb586ff657c8e993806820493,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.076570,52.328307,On or near LANGLEY CLOSE,E01018168,Huntingdonshire 013C,Offender given a caution
b0aa3e075eaddaf940d71c9255490ead4f55aca085c3832584f70029f37d6e53,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245401,52.572984,On or near KING STREET,E01015599,Peterborough 014A,Local resolution
0495dbdc14cbde1ae4ec78932224ee5edd4605311514320d2f4c25b53c734f97,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.233360,52.558626,On or near THE GLEN,E01015668,Peterborough 017E,Local resolution
991ada8d07556c64bc4b36e0878316d2740b0f0e46c2e91203d16549fdeb2f26,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.149314,52.193886,On or near HOBART ROAD,E01017967,Cambridge 010C,Local resolution
9e54a4f228061daf9dd78b5502ee73c8e58c261cb2b8bf54f6d04862568f50e3,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.127120,52.291005,On or near HIGH STREET,E01018234,South Cambridgeshire 002B,Investigation complete; no suspect identified
058af2f009bb9537ae470aadf5bc12069321ee526ab424084afc2ca181c2d0ee,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.134243,52.203961,On or near Theatre/Concert Hall,E01017991,Cambridge 008E,Investigation complete; no suspect identified
7e7a8e70d36fc6938c5d29f8ebe89d49b80c99b20d0253aab5962f942985d2d0,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.262663,52.596570,On or near Shopping Area,E01015603,Peterborough 010A,Investigation complete; no suspect identified
6b9c0d940645d343dd9bf54cb3c7d7dcd644ee9d9b7eeb694f4dedda7ee6fde5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.276868,52.434194,On or near BEAUMARIS ROAD,E01018195,Huntingdonshire 004E,Investigation complete; no suspect identified
cdbaa14cee64cdc6da45f8f0d91578e15e9e1f33a018534f2abb469341822988,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.269541,52.212723,On or near STOCKER WAY,E01018181,Huntingdonshire 021A,Investigation complete; no suspect identified
ca1d373f1266dee8d16a935054445d6b24677d225a04e54d7987b69b682055b5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.285463,52.621465,On or near CARDINALS GATE,E01015679,Peterborough 001D,Investigation complete; no suspect identified
a872c34548cee89d798b8ec5a029496379d5e32d9eb99a870af432a9c1bd6284,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.159247,52.664778,On or near HIGH STREET,E01033112,Fenland 003I,Investigation complete; no suspect identified
22963bd95dea8d31b7eb5f0a473f86b0f76f65127b98c6530def29a2015b847b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.232134,52.597197,On or near ALMOND ROAD,E01015610,Peterborough 008C,Investigation complete; no suspect identified
c8b0261a0a8acf651252d7516ae018f88fca5beecd5a7c19dfd3a0df43c10df5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.392991,52.311021,On or near CHURCH STREET,E01018034,East Cambridgeshire 007A,Investigation complete; no suspect identified
4c6e3bf43af84529fffb0a6bae32b15939c87d23c0de1b5e4035f9209a1ca7d1,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.084191,52.240230,On or near Parking Area,E01018249,South Cambridgeshire 009D,Investigation complete; no suspect identified
6b32c9904b895a79be8d7af1fabbffc43daecf1da42f0b344f045d696793517f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.242201,52.575499,On or near Parking Area,E01015602,Peterborough 014C,Investigation complete; no suspect identified
935a0308b1f354aec6080cf24210baadd5022d07197bfa9f08c60d64d7b944fe,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.183600,52.329722,On or near Parking Area,E01018151,Huntingdonshire 012E,Investigation complete; no suspect identified
5dd3eeb0b26f9da849a3386600bba4ecb3e39d42768e97af6f3e5d725447526d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.292310,52.271673,On or near GREAT LANE,E01018057,East Cambridgeshire 009C,Investigation complete; no suspect identified
19248e340c76c7658730b832c71f2ade8d19fb068977b9968f8cc70f9f04e654,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.250816,52.600055,On or near SHERIDAN ROAD,E01015634,Peterborough 008E,Investigation complete; no suspect identified
3ed5aeaf4b82d8b925a566e80339fb60ebb1ae7330fbf00951852cffbcc8fddb,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.241376,52.572870,On or near DEAN'S COURT,E01015599,Peterborough 014A,Investigation complete; no suspect identified
a3c4a5b720384d94f927ae96c810c84019ae066651063150402ff6fb9bafabae,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.266755,52.607742,On or near DOVER ROAD,E01015674,Peterborough 006A,Investigation complete; no suspect identified
0af4c0f375842cc457e1d0b4df4883d38b9a7c7e066b343ed8b654be74ac5702,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.277130,52.530752,On or near LAKE FIELD ROAD,E01033178,Peterborough 023E,Investigation complete; no suspect identified
209dd5acd96f9b6456dfdb223f7fa93622e3d0558ea18c7e27fd209fd50ffd7a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.277483,52.438420,On or near CHAPEL END,E01018195,Huntingdonshire 004E,Investigation complete; no suspect identified
4bc2a49d9cf4f642cb7ac4d29f9ec5c818f6a123f6a4e97190a86feedac333bd,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.070636,52.324029,On or near CROMWELL PLACE,E01018168,Huntingdonshire 013C,Investigation complete; no suspect identified
40bfa535d484d81e59e673e1c45743783eff93639c507a17e7bdcfd1532d3e2a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.162148,52.317585,On or near KISBY AVENUE,E01018131,Huntingdonshire 014A,Investigation complete; no suspect identified
29aae4c48a569a8fb73acad7fef34b8e38a303cf0b37babff9a6c10d96c97ae6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.168622,52.310735,On or near CROWHILL,E01018133,Huntingdonshire 014C,Investigation complete; no suspect identified
9b53b8792906e72898ba9e5ee897d54f6ea1c33d25c0ea308b5856a29906587d,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.140323,52.210487,On or near SAXON ROAD,E01017943,Cambridge 006A,Investigation complete; no suspect identified
9dbaac918c864512660179e55499c96ac9cc49900b5ec558e250327322f530df,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.262737,52.221668,On or near SPRINGBROOK,E01018184,Huntingdonshire 021D,Investigation complete; no suspect identified
73ec432ace5f1e48dbfb3a1097d728316c8d2d2c1853289c323d8ec7ad43c35f,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.095120,52.314293,On or near SADLERS WAY,E01018203,Huntingdonshire 016D,Investigation complete; no suspect identified
f91e6eaf23c2381f7e4c1994abe3bb48ade5be2943239a9a1d58919b0e85d3fe,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.236365,52.557646,On or near EDIS COURT,E01015668,Peterborough 017E,Investigation complete; no suspect identified
8cebb8c03631ffbaa7c3d77e8b98c19f757c1ae80236c23f7d8709380a957daf,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.247797,52.560981,On or near SILVER STREET,E01015624,Peterborough 017C,Investigation complete; no suspect identified
8e2c17acfa54f5514724985cb2f52865bec00c80968ae3b74cceddd64577cb2a,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.137235,52.681919,On or near CHURCH END,E01018094,Fenland 001A,Investigation complete; no suspect identified
bf8423110a6cf8b1ead162c85cfdd0719f698b4a98afa59d047b28a620ddec6b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.240436,52.564657,On or near Sports/Recreation Area,E01015621,Peterborough 017A,Investigation complete; no suspect identified
6f97e5c40f0f3d801c4a3f1c29e31c487774f4ef5dd00754ba49253ceda8a8e2,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245712,52.580721,On or near COBDEN AVENUE,E01015602,Peterborough 014C,Investigation complete; no suspect identified
ce1e8b7464d5ebf66e94c8a965a9d70725e4ebf038e45880b864e70f50804e07,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.245401,52.572984,On or near KING STREET,E01015599,Peterborough 014A,Investigation complete; no suspect identified
b6a1ef7027ba7596802614777cab3a618ea198eae612ccc5bd90e4cb92235e41,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.000358,52.380694,On or near CRANE CLOSE,E01018198,Huntingdonshire 006C,Investigation complete; no suspect identified
68bb68f8947608d75da32c33d32c65cf2e5ffcf79a738823ddbebc63db3a39df,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.272284,52.585463,On or near EDGCOTE CLOSE,E01015663,Peterborough 009D,Investigation complete; no suspect identified
44dc10c33349931d86e5ae99bd1c4937ccf177737295c5264b0edd0ace2ac257,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.074929,52.317095,On or near Park/Open Space,E01018129,Huntingdonshire 016A,Investigation complete; no suspect identified
eb76a3859f9939bf7db254b02f6688de3ed5fd45ef13ccfdf2017a17f6f47b5b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.064563,52.339449,On or near ROYCE COURT,E01018163,Huntingdonshire 011C,Investigation complete; no suspect identified
5437c0c3514e8b2bd9edf5e053050ecab30591cfb5805f47c5773ba3f6256255,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244978,52.574695,On or near Shopping Area,E01015599,Peterborough 014A,Investigation complete; no suspect identified
cc53a01ba1a8557ec870815f672a41682c6566db635b27c1d1e521264b06f8e8,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.206471,52.186887,On or near ROBERTS WAY,E01018243,South Cambridgeshire 011B,Investigation complete; no suspect identified
86bf2cc7a009ad7b3a67cbec6c0314b2b3c75da93aac0f5de12e240f6501e68e,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.271886,52.622598,On or near STANILAND WAY,E01015678,Peterborough 002A,Investigation complete; no suspect identified
76a73e899c8a3a2a1a4ccbb9145ff954d106bb88907c035a8878e6bf8612c0ec,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.207370,52.334932,On or near CROMWELL DRIVE,E01018148,Huntingdonshire 012B,Investigation complete; no suspect identified
a2025c626a21932f64737bcdd1f3bd07c4e1e8c62d54c5974136a84397a140f9,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.109080,52.218063,On or near Sports/Recreation Area,E01017957,Cambridge 005C,Investigation complete; no suspect identified
c45baae5caa49cc95a958d389eeb27e244f43480cc9a0024a2967be56bd31703,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.113993,52.437256,On or near OWLS END,E01018211,Huntingdonshire 005D,Investigation complete; no suspect identified
15df9a0ebde0074efa922852616f1900fe42d20c3b94b1d2019496efddbfd220,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.008961,52.355836,On or near Parking Area,E01018124,Huntingdonshire 007D,Investigation complete; no suspect identified
3cf57480196cd4c84085e0b2633b56ad8e1fc6b5533f78fb9ab74d3d4d9374a6,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.225271,52.312706,On or near Parking Area,E01018116,Huntingdonshire 010D,Investigation complete; no suspect identified
722ed313aef34c19da5df7e2973534620c6ffdf569ebde46e8d3dc59e2e49ba5,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.221164,52.598642,On or near HALLATON ROAD,E01015609,Peterborough 007B,Investigation complete; no suspect identified
b1e9ad05c348dad4dd918a802a47509fbe51cb79438a370cfb1b4808907e8956,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,0.183516,52.238793,On or near PRIORY ROAD,E01018297,South Cambridgeshire 007D,Investigation complete; no suspect identified
83fdd233210c2948687a120331defcf9185cca2eabcd8a28a73bd6cddb328a6b,2013-12,Cambridgeshire Constabulary,Cambridgeshire Constabulary,-0.244978,52.574695,On or near Shopping Area,E01015599,Peterborough 014A,Investigation complete; no suspect identified
