Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
76defcdc45bae3b3c20a8251003b4d14b9db71e12673a291107d7a1970c7a5e1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.730149,52.380313,On or near Petrol Station,E01027119,Kettering 011F,Investigation complete; no suspect identified
b0c7ab68ff4dbab584d1779c83a2fdbfa157a406040777f7c9e2d44f20a2b8da,2013-12,Northamptonshire Police,Northamptonshire Police,-1.275103,52.153720,On or near MAIN STREET,E01027304,South Northamptonshire 006D,Investigation complete; no suspect identified
020358b5fce82dd303a2bba5686c679e31197bb8f0f2a81af65f4207e4738c1f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.894658,52.239904,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
d16417811a92f03e1c96cc707c44122d5084cda7a41393b7927cb2d53f4fcab7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.727715,52.400084,On or near Shopping Area,E01027110,Kettering 007B,Investigation complete; no suspect identified
2157ccd5189837b1ce9d463529f9dd5d5277f0eb4813af4afe295599d75d4fba,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
6124085094ba22b37cfba799988ee171df3a4538441800582699084fcd57891d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.589905,52.305861,On or near WILLIAM STEELE WAY,E01027034,East Northamptonshire 007A,Investigation complete; no suspect identified
aa153d8ca413f944adeda8efa68fbcd37f69a0351136f14ed1bed78c12d3a205,2013-12,Northamptonshire Police,Northamptonshire Police,-0.892292,52.240817,On or near UPPER MOUNTS,E01027227,Northampton 023C,Investigation complete; no suspect identified
3cced92331dd8b8e607099c8cc40602afc5555ed025d790a7a4ca455596a2333,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701554,52.489094,On or near ALEXANDRA ROAD,E01026949,Corby 005A,Investigation complete; no suspect identified
56c9571286f56294b1698757334e370f9c5caf763e0d5972032dd5c0fbaaf8e9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.711402,52.473648,On or near BOURNE CLOSE,E01026963,Corby 009A,Investigation complete; no suspect identified
640824bda39e39bb54488fcc7d7846cad57792faa31aa9ad29eb5ec68f82b0d5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.721653,52.412525,On or near HALLWOOD ROAD,E01027080,Kettering 004B,Investigation complete; no suspect identified
2e5829f295a16a735d9c473d4b9950762dd7602f548654c8d3285eccd00c23a5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.870891,52.268117,On or near SPINNEY HILL ROAD,E01027218,Northampton 002A,Investigation complete; no suspect identified
eaaf7096fa626d9f15fcd89e03393f72fad51968b7a303d615e688ac014fb40f,2013-12,Northamptonshire Police,Northamptonshire Police,-0.904058,52.237619,On or near Parking Area,E01032979,Northampton 021F,Investigation complete; no suspect identified
55c9308277bb55ec083e6ee2e91c431b5be397c8f11c50fa9170199f9598fd93,2013-12,Northamptonshire Police,Northamptonshire Police,-0.523280,52.395918,On or near TREEN CLOSE,E01027075,East Northamptonshire 003C,Investigation complete; no suspect identified
f6aa6e67684daaf1ff3fc8f92c31eb730ebbcbf87a85d7aa6ebc6adf22f2f3d8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.694103,52.307805,On or near GOLD STREET,E01027352,Wellingborough 006D,Investigation complete; no suspect identified
56def08a40a1c939d3711d9d0b0d9541b2c0b3682e6be0a70b746f04a4eb20d4,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718308,52.474631,On or near HUDSON CLOSE,E01026968,Corby 006G,Investigation complete; no suspect identified
03ac78bd25e7fa1f52d4b714987d21f53ec089324e73225d30520f66c7dd46a2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891112,52.263499,On or near WEST RIDGE,E01027230,Northampton 009C,Investigation complete; no suspect identified
eb907546f41c29210929d3c5fcffe2077001b08235077343a185371ebe55baf6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.694545,52.301750,On or near ANGEL LANE,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
39ace130c2af76a369c1ba32a944d9c38e462b992be59a52fd514555ccbc10c5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.928270,52.238039,On or near TWEED ROAD,E01027237,Northampton 024C,Investigation complete; no suspect identified
be3250d092018f2d2590c29d34acf2d2249c7a1ccfc1666658db63e0e04df5b8,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898320,52.236918,On or near Nightclub,E01032979,Northampton 021F,Investigation complete; no suspect identified
191118c623c6880fcc8345e6fb8291be0ead08d239fa2d7789b78de6d0c62995,2013-12,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
52427bbc1f4ac4f1b6890cd784469bb281df9aa4d30c66fde766cc8b45777488,2013-12,Northamptonshire Police,Northamptonshire Police,-0.675961,52.299871,On or near SENWICK DRIVE,E01027315,Wellingborough 004C,Investigation complete; no suspect identified
39b864deec8de21b1ca3904dca71b9dda5ba6b23aadca7fe8f51ad119d6577e6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718581,52.401316,On or near FORD STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
c293114f3d9c5e86899dcf4dc272e28f624991379628b9b71d62fdc07ff2b0a9,2013-12,Northamptonshire Police,Northamptonshire Police,-0.697509,52.389119,On or near WARWICK COURT,E01027120,Kettering 010D,Investigation complete; no suspect identified
3c4c882d4e19b3d69069e468a283ae19509df58af2e42c9ddf339c345e79de37,2013-12,Northamptonshire Police,Northamptonshire Police,-0.878223,52.454661,On or near CHURCH CLOSE,E01027129,Kettering 001C,Investigation complete; no suspect identified
1e9cf361aa9a0d4fee07030fcd5c058e06b74b995ec5952996ed90e5465f0ce6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.898569,52.236336,On or near WOOLMONGER STREET,E01032979,Northampton 021F,Investigation complete; no suspect identified
a82f05f948c8e630b10584013c4d487b372804488a94c07217219f4979cf199b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.665609,52.485485,On or near Petrol Station,E01026977,Corby 003C,Investigation complete; no suspect identified
00580dffdc666a875e287cafd3001db232038157e8c250e0755c5a57240c2f8b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.702629,52.476079,On or near ROBIN ROAD,E01032966,Corby 009E,Investigation complete; no suspect identified
b1ab850fe29be30db6a031421248da039756641e8909ecdff6a0965a97f21d42,2013-12,Northamptonshire Police,Northamptonshire Police,-0.701070,52.299296,On or near WOOD STREET,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
b8edd46287ecc7363d26d9386b66851a6cf4ba6981491124857b26a29ce0f6ca,2013-12,Northamptonshire Police,Northamptonshire Police,-0.710143,52.483965,On or near DANIELL WALK,E01026960,Corby 006B,Investigation complete; no suspect identified
a3edb690d55c74bcc93a03d724e297e2130950ef5104ac3f41e6f88978732b00,2013-12,Northamptonshire Police,Northamptonshire Police,-0.726813,52.401819,On or near Shopping Area,E01027110,Kettering 007B,Investigation complete; no suspect identified
44242483bbb41dc1d798ec10ce426bcd0ad535d9e040e6a5aae373d2211dbe03,2013-12,Northamptonshire Police,Northamptonshire Police,-0.728296,52.404406,On or near DRYDEN STREET,E01027105,Kettering 006A,Investigation complete; no suspect identified
5e8c8260cc7a522f1d36aa6da83c4e5f82dd514644c774fccdd0d042039225c1,2013-12,Northamptonshire Police,Northamptonshire Police,-0.854287,52.269818,On or near CHARTWELL AVENUE,E01027171,Northampton 006A,Investigation complete; no suspect identified
c5e80cfbeb17e7102d0815bc3f936d102861971ba48104bdc6c1aae079944a14,2013-12,Northamptonshire Police,Northamptonshire Police,-0.665609,52.485485,On or near Petrol Station,E01026977,Corby 003C,Investigation complete; no suspect identified
e580b7140874ef60d159a13387875134f114c97f0474f3c97130147ce012b181,2013-12,Northamptonshire Police,Northamptonshire Police,-0.831686,52.444788,On or near Supermarket,E01027095,Kettering 002C,Investigation complete; no suspect identified
aaefbc5bfa856f63050847938b676331d888ac289c5607b245ba0244c4cf7763,2013-12,Northamptonshire Police,Northamptonshire Police,-0.910576,52.250131,On or near PEMBROKE GARDENS,E01027242,Northampton 017C,Investigation complete; no suspect identified
7dbb14a0eed31e7fe972f7c316af408bc9587e77920135931548a9b6d99bfdaa,2013-12,Northamptonshire Police,Northamptonshire Police,-0.826451,52.251168,On or near DRYWELL COURT,E01027137,Northampton 016A,Investigation complete; no suspect identified
2d49c80585879144c40a7d162dd8677877b52a0a3e3b02838478f4aceee9a4ca,2013-12,Northamptonshire Police,Northamptonshire Police,-1.208045,52.285262,On or near HILL ROW,E01026999,Daventry 003D,Investigation complete; no suspect identified
246977f5d166fdaf3201a0ec162836836db939ca0a9e28c78e7f12afbbeefbf7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.728296,52.404406,On or near DRYDEN STREET,E01027105,Kettering 006A,Investigation complete; no suspect identified
a1e5b5e4928571065465f09f0e28755a777eacca5527b5202af907a9d6a20061,2013-12,Northamptonshire Police,Northamptonshire Police,-0.699919,52.303554,On or near ROCK STREET,E01027349,Wellingborough 006A,Investigation complete; no suspect identified
28818d5af7cac89e789b779c9d4ebc8f9a5d22e7c49bbd8e86760c24254fe8cd,2013-12,Northamptonshire Police,Northamptonshire Police,-0.718581,52.401316,On or near FORD STREET,E01027110,Kettering 007B,Investigation complete; no suspect identified
8ec0d5e3a5750aff7e5c36885fb436d85a82160a6dece3b480fe6da2267f3082,2013-12,Northamptonshire Police,Northamptonshire Police,-0.615972,52.285526,On or near Sports/Recreation Area,E01027336,Wellingborough 010B,Investigation complete; no suspect identified
e81ec0280e7862aa9f4135cc277c6c061f8b6b71458baf37359172a7e41a8624,2013-12,Northamptonshire Police,Northamptonshire Police,-1.208045,52.285262,On or near HILL ROW,E01026999,Daventry 003D,Investigation complete; no suspect identified
a99c4f275831571ad24fed2fa1fba7af6dde60c01e9a81851e376eebc257879d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.838747,52.262744,On or near PRESTON COURT,E01027195,Northampton 004A,Investigation complete; no suspect identified
ce776148209ddeaa9e0526fcbf7a7ab2d90d6c17ec7595eb9cba73085837caed,2013-12,Northamptonshire Police,Northamptonshire Police,-1.205637,52.324804,On or near DAVENTRY ROAD,E01032968,Daventry 003F,Investigation complete; no suspect identified
6b923a28fe9f5397f8bc4c2de98f1104871e53802ed1cf1749867e425703533d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.891530,52.269068,On or near MILL MEADOW,E01027232,Northampton 001D,Investigation complete; no suspect identified
be4de178cd7f6448e71cb6053067320a932bbaab91021b963819e74f91192f29,2013-12,Northamptonshire Police,Northamptonshire Police,-0.586582,52.392664,On or near A14,E01027032,East Northamptonshire 003A,Investigation complete; no suspect identified
a79ddacf2db166b8a61f7fde6ce58a8e9167e67bbe526d555cbaea4107c3dcdf,2013-12,Northamptonshire Police,Northamptonshire Police,-0.843287,52.269603,On or near BOOTH MEADOW COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
4234a77afb0571534ec33eea17d48a699688f95095ee4eb1bfb4f285d6b79b14,2013-12,Northamptonshire Police,Northamptonshire Police,-1.028051,52.230927,On or near MAIN ROAD,E01027287,South Northamptonshire 001E,Investigation complete; no suspect identified
da44b49bd56f10c1b66523dc55ff3bc917d1ffdfa91fa70f6ccc475612a26875,2013-12,Northamptonshire Police,Northamptonshire Police,-0.703452,52.489664,On or near WOOD STREET,E01026949,Corby 005A,Investigation complete; no suspect identified
43bf469b4a51416a77072ed42d2c9251706557177ff6a5e26c472fd9f0d0879d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.842543,52.272284,On or near GREAT HOLME COURT,E01027248,Northampton 004D,Investigation complete; no suspect identified
5467a2984fa005c251e91db29e8336dcff4a1d9e2c4cd4d23da224c0453a140d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.647328,52.279848,On or near THRIFT STREET,E01027336,Wellingborough 010B,Investigation complete; no suspect identified
212e8e575ef7757b87985774670a677431385626ec2ccf379807672958f61a21,2013-12,Northamptonshire Police,Northamptonshire Police,-0.917475,52.244746,On or near DRYDEN ROAD,E01027239,Northampton 017A,Investigation complete; no suspect identified
ae889f80a46c54ce6b7798c7c25127640770217b78fbe3793bdec9acdef47349,2013-12,Northamptonshire Police,Northamptonshire Police,-1.211875,52.247015,On or near MANOR ROAD,E01026993,Daventry 010A,Investigation complete; no suspect identified
b29be14fd28a22cbe0fa70167183ebc2e5d7b0598374be20311222a5914300b6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.984697,52.124256,On or near BURCOTE FIELDS,E01027302,South Northamptonshire 005E,Investigation complete; no suspect identified
755f35b4a2bbeaf8d08f7d02d91f100f954408df4ad2015ff2d577446db32dad,2013-12,Northamptonshire Police,Northamptonshire Police,-0.853253,52.259325,On or near Supermarket,E01027182,Northampton 006C,Investigation complete; no suspect identified
840b6c59c478c5837b4ed3b9423fed4c7a7c5cc32f8feb2e5d85697b406ba0ad,2013-12,Northamptonshire Police,Northamptonshire Police,-0.900069,52.262729,On or near HARBOROUGH ROAD,E01027229,Northampton 009B,Investigation complete; no suspect identified
d4fc96cfed1d10877de7dfef20706a7555952e9909557185f47fa4ab78181b51,2013-12,Northamptonshire Police,Northamptonshire Police,-1.245568,52.176776,On or near POTTERS END,E01027004,Daventry 010B,Investigation complete; no suspect identified
c86f13bdb6659912b66fd96313a88a5d811cfb33048d10769bf271d1d8f6c8e4,2013-12,Northamptonshire Police,Northamptonshire Police,-1.081217,52.229501,On or near RIVERSIDE DRIVE,E01027025,Daventry 009D,Investigation complete; no suspect identified
9659ac811b29b870e4c8913b6a5b6f34ac31c32b32d4ab3599e706b2cea5a6d7,2013-12,Northamptonshire Police,Northamptonshire Police,-0.831151,52.251826,On or near WALLEDWELL COURT,E01027137,Northampton 016A,Investigation complete; no suspect identified
f603732bb931d4eee85feefc5d1c35a97c7d61a34cdaf3e2698b7ceca021437d,2013-12,Northamptonshire Police,Northamptonshire Police,-0.596169,52.312319,On or near ROMAN WAY,E01033244,East Northamptonshire 007E,Investigation complete; no suspect identified
3e7e2712e03ee1eee73d70771de7ecde60cacaeb9fbeb9ddcf9dfedd038115f6,2013-12,Northamptonshire Police,Northamptonshire Police,-0.552229,52.366409,On or near CHERRY STREET,E01027057,East Northamptonshire 004A,Investigation complete; no suspect identified
d07237b741ec43e6767278586bc2d9d49a6b83e980da11954bc9e4277bb087de,2013-12,Northamptonshire Police,Northamptonshire Police,-0.899699,52.242172,On or near CROMWELL STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
1ba772bfe600493a0baaa2a7e047682cbf461cb26120e0528488a41599ffbf7b,2013-12,Northamptonshire Police,Northamptonshire Police,-0.703570,52.299548,On or near BROOK STREET WEST,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
bd9ef6e076da671894b8beaee3fed7504d80311b4065f66fd55092c5289fff67,2013-12,Northamptonshire Police,Northamptonshire Police,-0.703570,52.299548,On or near BROOK STREET WEST,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
5c12bf38e398b78f2a4ec6aef192061c459d78a28664836d9c11649558fdfe43,2013-12,Northamptonshire Police,Northamptonshire Police,-0.535791,52.340699,On or near THORPE STREET,E01027051,East Northamptonshire 005A,Investigation complete; no suspect identified
6a7a6f024e0cf03b494d8f9cd54ed5457dd80ab3be2dd01dcbb3d80dd4377c75,2013-12,Northamptonshire Police,Northamptonshire Police,-0.925126,52.238442,On or near ROSS ROAD,E01027237,Northampton 024C,Investigation complete; no suspect identified
5631581ace0ae1b389495ed592b79213d2bf3bd87e3089e111da78090ab77bb5,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
66ed7acd44e4e726656e522e940b81d9b528b6bf4770335818ea733ce2159ed2,2013-12,Northamptonshire Police,Northamptonshire Police,-0.918563,52.245754,On or near WARREN ROAD,E01027239,Northampton 017A,Investigation complete; no suspect identified
8d7a8219c0dd872799127b45081077a8a25894caf52743a62374cc4de3b04448,2013-12,Northamptonshire Police,Northamptonshire Police,-0.896942,52.235781,On or near Nightclub,E01027223,Northampton 025A,Investigation complete; no suspect identified
bc95ace56fb11503dceb0bf084783717c2db2f31a221550c893812c8849cf388,2013-12,Northamptonshire Police,Northamptonshire Police,-0.925356,52.255598,On or near AVON DRIVE,E01027243,Northampton 017D,Investigation complete; no suspect identified
7d1984f27b812b004a4670f34d2e6f8847318b20de8a421e202cc45857874d41,2013-12,Northamptonshire Police,Northamptonshire Police,-0.706808,52.299674,On or near PITT STREET,E01027351,Wellingborough 006C,Investigation complete; no suspect identified
55e578ab650c051712f2396b6ebfbb1929cffe34d2d7199b6261ab8eb5d12231,2013-12,Northamptonshire Police,Northamptonshire Police,-0.922162,52.280977,On or near NORTHAMPTON ROAD,E01026997,Daventry 005A,Investigation complete; no suspect identified
