Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
377e65aa29f5bcbe08dac42ac00f91450136f8c498324d316d57ab94bf8dd925,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894658,52.239904,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
1b1fec1d02b266450572c4c2ba7e28a7aec719a80583c361714ed674c99b7999,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
27f5eba1b49660920aa22a5e4c32fe4b64a710afb9d858bc0356eee6a6bc69a6,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896303,52.244442,On or near LAWRENCE COURT,E01027153,Northampton 021C,Investigation complete; no suspect identified
e4473ddcb154c1dd90a20542478db131777f721dab518b037743f857b69344ea,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900263,52.248390,On or near SEMILONG ROAD,E01027153,Northampton 021C,Investigation complete; no suspect identified
b86ebf911f6cf67ea872f6b9a6f8bd8b6abe80e5af35c1439e78460e7d1535b9,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899073,52.241420,On or near BROAD STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
6e45a20f4497a6a06aa0ddab4b9211d98367c8dce32edf4822010104ade72310,2012-05,Northamptonshire Police,Northamptonshire Police,-0.897258,52.243723,On or near TEMPLE BAR,E01027153,Northampton 021C,Investigation complete; no suspect identified
a79821fe87f7c1e8341ff1509a9e38c48c3df797d204e3df9ca7fb140966eb7c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
862b960d6bca8a76a649784e0199cf4bd974e50c6088d29b2b106ce15bb06b29,2012-05,Northamptonshire Police,Northamptonshire Police,-0.897332,52.245459,On or near BARRACK ROAD,E01027153,Northampton 021C,Investigation complete; no suspect identified
09909f05cbde32b937851843b98ee99d258d8fa521b6460ea54c5983db6295ca,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Suspect charged
aa2873b2588236635a7287daf83c6802d503816d6301c9f57c0e9d2136b55eac,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Investigation complete; no suspect identified
6415b3778adc84cf3491268b81ca31b82cd0da38c18f1bd85a56401ed913ae0d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
735053e1d76dd0eec9c3d4232ce7b9577c050b5a44c3e41ccd322ed1882c571a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899096,52.247588,On or near MARRIOTT STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
ad6eabc6552cd27154b55151cecc3b6f08e0492cef062041bb45fde1327e90f2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900289,52.243760,On or near ST GEORGE'S STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
fe4dd063a4dd53498fdfa928968168f6091bcb97336fecc77c93055fa10b2eb8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
092a362e4c172cb6e62da268c800656c70ec219706791491b3b0b048e1bf8c08,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899073,52.241420,On or near BROAD STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
19c57f2ae105b64c6c9cb16e0ed1a885f8491c65aa6bb74dafb1994df32d707f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896754,52.239843,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
6ca3e6b0b2e67d402f7cef81cc2420d924e017ec37a2ae0bf38ab8ef0839c296,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896303,52.244442,On or near LAWRENCE COURT,E01027153,Northampton 021C,Investigation complete; no suspect identified
e9e423bd6a7bbb8c5433e049f3685c3d326d55cd2421f3dcb34214a1512e1d81,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896303,52.244442,On or near LAWRENCE COURT,E01027153,Northampton 021C,Suspect charged
0dd06234ad0d3d4531c9fe2c6062f208b58f8a4cc472dfe382047870dee3974d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.901260,52.242385,On or near GRAFTON STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
592ae671de82469fbb14098fc17ba109e776bed13e73e6d34e32a07c8eb22630,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Investigation complete; no suspect identified
66843830543f2099667daf2e329cd2039cc0d59c93b853ec9646b2fef39c334a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Investigation complete; no suspect identified
7fa0409123dce30962521adf85c230d32c811ed603a55f36dd30fe95d48cddc4,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900289,52.243760,On or near ST GEORGE'S STREET,E01027153,Northampton 021C,Investigation complete; no suspect identified
207513d7532d62899e33ff142a101b73a8e1db7af774e93124ab2e784fe58666,2012-05,Northamptonshire Police,Northamptonshire Police,-0.897258,52.243723,On or near TEMPLE BAR,E01027153,Northampton 021C,Investigation complete; no suspect identified
13ad91888c18ca7781ec2f6181f4340c228838561c7319d57b57aa6f4f1585ba,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
2b5c39c49a827185173fa8ee3c06561cb2cd435ca83901ceb1e88300c4a17ea0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900639,52.242649,On or near Petrol Station,E01027153,Northampton 021C,Investigation complete; no suspect identified
a25af3f138f547e2b6924a5435df30b78ae45bc4a5ee712c473b670a186bd5db,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899011,52.246895,On or near HESTER STREET,E01027153,Northampton 021C,Suspect charged
84b02f28758a4e7201c0529ac78e631af3f1c3404e3c115c4ee4c4c6296a90e0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.897258,52.243723,On or near TEMPLE BAR,E01027153,Northampton 021C,Investigation complete; no suspect identified
204d9e38f53ac201112e6024bc375166ba0793d06e20d7c45c4c30c91a6b70e8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Investigation complete; no suspect identified
471800e18b83b2974a4e8e5010c33773b7b54d825f58c7daeb67f4a20634ddce,2012-05,Northamptonshire Police,Northamptonshire Police,-0.896940,52.240016,On or near Pedestrian Subway,E01027153,Northampton 021C,Local resolution
27ad70e1e997ecc1aca1b929849101fa84eaccbc1aa7bb8d8204285a149c4f2c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.899954,52.246643,On or near Supermarket,E01027153,Northampton 021C,Suspect charged
a60122cf2897d501611604ffb7ab75bd71025ce407c2d2436cc30c875b157e54,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902144,52.247545,On or near GORDON STREET,E01027154,Northampton 021D,Investigation complete; no suspect identified
e5babbe7d0f1ec95aaad5cd763f62698e9900d78bcd64937d17c95523f4b443d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902144,52.247545,On or near GORDON STREET,E01027154,Northampton 021D,Investigation complete; no suspect identified
84a4465254ab1cc2d3238d2945c4f0a5d4617437b8e3df27ac7e904680484804,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902144,52.247545,On or near GORDON STREET,E01027154,Northampton 021D,Investigation complete; no suspect identified
aaa1758df21e85ed03487deab7536db6f6147576637a7241cda391cf19607267,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902144,52.247545,On or near GORDON STREET,E01027154,Northampton 021D,Investigation complete; no suspect identified
c14284c8eb3b70a4c63389176e1ed2a281276b5f1e23de516751c2a48e5d7efe,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902000,52.243866,On or near HARDING TERRACE,E01027154,Northampton 021D,Investigation complete; no suspect identified
eb81bb996282f5688c0c51ee95e076bd9006fbbe08697bc5b751c07c4e4a10ed,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902144,52.247545,On or near GORDON STREET,E01027154,Northampton 021D,Investigation complete; no suspect identified
55e373415752a83654ce86e60a3cbd661ae994a87039784d6bfeee086c7e67c3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.902954,52.244963,On or near MILL LANE,E01027154,Northampton 021D,Investigation complete; no suspect identified
268b92d9a9bc7c3badaa736b946195f5d456076759f850c8e39302a7e48bfa62,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Investigation complete; no suspect identified
8a49a9c156224d5ef289a52ab158d49675aecc365c17b91cc5c8c8d4355c395f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
e426ffc070cd70704eec30221d2f8e8872a713e870869795eadf9ae2c709e9ea,2012-05,Northamptonshire Police,Northamptonshire Police,-0.891343,52.245403,On or near POOLE STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
0c2333f473e817d1446003f5d86d0f5d5abf58cd22db5d1a910f6d5e2ab92084,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894400,52.243211,On or near WILLIAM STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
754953d7c3b88bc87e685934899577973e898494736a0bfc5c143c5f1edc5c1b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894152,52.244377,On or near BAILIFF STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
bdd1738fe25589a847a1392599dec4d44b4bf2e11f74e51c105b16f749cb3cce,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893808,52.242297,On or near ROBERT STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
2f6cdc39bc2917db6a6f8ce5a03333cc379003738aca95ba38ebe45fa307cf02,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
22411be813d614db8a80c9ba6452c94df35dd9a12b0459871f8eceeb2af3ea94,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Suspect charged
0c37491c21dd9679428ff803b27966f5641384b5508932966a83c4a0dc715344,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Suspect charged
bd605af5eb123b524fd0289cdc1febdd57a5c6c69b1aa076beab8c4cb0b9cb9f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Suspect charged
ef4cf46002612d9742e5e6029a4b91978bccaec6f125082330375ad7fd924f5e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Suspect charged
946b4a943c7609b9125a4b87869964ee5ed707596150675d6ad0bfdbf56903d5,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Suspect charged
49e4063a11c4cc79a48ed07a2ef16c581c5cb95f0cbd262d0d7618685ff97833,2012-05,Northamptonshire Police,Northamptonshire Police,-0.891343,52.245403,On or near POOLE STREET,E01027155,Northampton 023A,Suspect charged
f21c372ef5eb19a62bae391ab1ab277d3a7208788c23edcd15368015f67da5b2,2012-05,Northamptonshire Police,Northamptonshire Police,-0.892323,52.242508,On or near CRANSTOUN STREET,E01027155,Northampton 023A,Offender given a caution
2799e0796bd0bc070569d5de28c6d9adfd9d5d41334706fbbcf1510f7a3bc51e,2012-05,Northamptonshire Police,Northamptonshire Police,-0.895587,52.243195,On or near ELM STREET,E01027155,Northampton 023A,Offender given a drugs possession warning
d46e6aa49db3deda81e00165371bce6adb5922c9e3efe6c076db39114c0cbbe7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
01c4e36cd93eb9d4aafa35d73484b855386d8dcb8fa58d94b9f408455a740dad,2012-05,Northamptonshire Police,Northamptonshire Police,-0.892473,52.244146,On or near CRAVEN STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
2fb9b4d53dae8c16f77d883a6382c9f335075a49538a9d1c766c34166526e0c8,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893808,52.242297,On or near ROBERT STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
c7a203be3a4d465f580c4fad252f531a9e87b05879be537d531b371452f9d6f3,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
9b5ae783bff9c6da0c4534ffc4f3d6cc51d41af2175100d2ed8bfea5dff510d7,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Offender given a caution
2b1ec4c378e477ba2fcbd6038d25f4fdd88c63e83157261c06e7e9db1bfd6d5d,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Investigation complete; no suspect identified
5e9c12125accc211659748a7f83675d53a43f88b3e085c8a799abfc32470fddc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894152,52.244377,On or near BAILIFF STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
52e8b187740cb943ee1732c7e3fa8c47229076538eae20ecfd6122ec8394e8c9,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893486,52.238761,On or near Shopping Area,E01027155,Northampton 023A,Investigation complete; no suspect identified
f9d36f145d27fb9044a32116626ca24b815e49cab481eeefadc15fe71f1a0ddf,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
bf801ea05074ec7e3c1557e215f5cef03d0530d12c7a7cda7b55f8df4c6ecc32,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894448,52.241872,On or near Police Station,E01027155,Northampton 023A,Suspect charged
84fe91ce3b603c856dbd6b16f8ff1fff4f810e10eee5ec98d23adc1ee976a666,2012-05,Northamptonshire Police,Northamptonshire Police,-0.892467,52.243202,On or near CHARLES STREET,E01027155,Northampton 023A,Investigation complete; no suspect identified
4d029069c2ca35ad91430ede93b0cbd4c695eb3c28633965c174a2143b211f3b,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Offender given a caution
e35715c09dadb0872ed97939a494c39246ae8a01e8ee01159fe000692282c2fa,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Suspect charged
f38d77169464bd185f6283c5eb4eb540d9d78b0945a8f1cb59cca65d6c1be306,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Investigation complete; no suspect identified
afe88ac539b7948841d212126f659dab6c30c86737e66abdad1b666b9472ef14,2012-05,Northamptonshire Police,Northamptonshire Police,-0.891343,52.245403,On or near POOLE STREET,E01027155,Northampton 023A,Local resolution
a81b3a7386f1d22f5d90662c834b885b6def46cbadf319d708ce37a8506ef1f1,2012-05,Northamptonshire Police,Northamptonshire Police,-0.894572,52.239265,On or near Supermarket,E01027155,Northampton 023A,Local resolution
0e09b2bf0064d7c4682d3091fbbd9757445e99eff1d6310ca46ec3655c03f8cc,2012-05,Northamptonshire Police,Northamptonshire Police,-0.893126,52.239108,On or near Shopping Area,E01027155,Northampton 023A,Suspect charged
8a45fc903b4ab4abbd583b5cb5c4a18012ba7c47e6c6458342e33113404ddf57,2012-05,Northamptonshire Police,Northamptonshire Police,-0.904660,52.223859,On or near Sports/Recreation Area,E01027156,Northampton 027A,Investigation complete; no suspect identified
4aaff8b6fb01f3e7dab068c43a2e1362090f39c967752ae1cfb8ee06cc477dbb,2012-05,Northamptonshire Police,Northamptonshire Police,-0.898524,52.222166,On or near PILGRIMS PLACE,E01027156,Northampton 027A,Investigation complete; no suspect identified
b88b7e567643b7a88e4266759b2011c62e0d25f2a4d5b634f67c1f9b416f340f,2012-05,Northamptonshire Police,Northamptonshire Police,-0.906195,52.225735,On or near DELAPRE STREET,E01027158,Northampton 028B,Investigation complete; no suspect identified
9a34af7e2f567f97aed570180d1aa4fd8f63fb350e3068ea93ada199f82248d0,2012-05,Northamptonshire Police,Northamptonshire Police,-0.906195,52.225735,On or near DELAPRE STREET,E01027158,Northampton 028B,Investigation complete; no suspect identified
e38aaeafbd73124fdc9a76edbea3fec7358c09aa2b631e341009d09bc5a50d05,2012-05,Northamptonshire Police,Northamptonshire Police,-0.906248,52.226553,On or near ABBEY ROAD,E01027158,Northampton 028B,Local resolution
8aade19eec99de2aaa1c95efeefaa810f461dd133e4227eb9a23f1464871ec4c,2012-05,Northamptonshire Police,Northamptonshire Police,-0.904903,52.227071,On or near CLINTON ROAD,E01027158,Northampton 028B,Local resolution
665b79f2a70668e527f458399f8266ea7bf06e5789b3ad1bf069878ddd92529a,2012-05,Northamptonshire Police,Northamptonshire Police,-0.900329,52.226741,On or near SOUTHAMPTON ROAD,E01027158,Northampton 028B,Investigation complete; no suspect identified
ec6b416f729a829d03b549eafd56853204b52218801de59dae2791c13b9daa00,2012-05,Northamptonshire Police,Northamptonshire Police,-0.912845,52.226201,On or near ROTHERSTHORPE AVENUE,E01027158,Northampton 028B,Investigation complete; no suspect identified
